figure,variant,snr_db,trial_id,seed,receiver_mode,K,paper_k,effective_K,selected_branch,reliability_decision,trigger_reasons,gof_pass,position_error_m,peb_position_m,error_over_peb,relative_outlier_5peb,y_nmse,raw_objective_final,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason
fig1_fig2,free_jones_vp_gated_rescue,-5.0,32,2857393641,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0067340191840496175,0.0006490955283389941,10.37446552941393,True,0.0011962648553696129,0.5713885781653484,0.0067340191840496175,0.0011962648553696129,0.5713885781653484,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,5,2290547997,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.004685992087774648,0.0006822757723125929,6.868178935756939,True,0.0003362222154034588,0.8626684794658398,0.004685992087774648,0.0003362222154034588,0.8626684794658398,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,5,2290547997,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.004685992087774648,0.0006822757723125929,6.868178935756939,True,0.0003362222154034588,0.8626684794658398,0.004685992087774648,0.0003362222154034588,0.8626684794658398,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,30,635628036,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0058426830087382935,0.0006311516352296262,9.257177962650136,True,0.0006174386753912367,1.219897581367589,0.0058426830087382935,0.0006174386753912367,1.219897581367589,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,30,635628036,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0058426830087382935,0.0006311516352296262,9.257177962650136,True,0.0006174386753912367,1.219897581367589,0.0058426830087382935,0.0006174386753912367,1.219897581367589,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,17,2127997378,full_6d,3,3,3,direct_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.02704688618285545,0.0007114826148609328,38.01482371869629,True,0.004405360500142659,1.2681593141962204,0.02704688618285545,0.004405360500142659,1.2681593141962204,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,17,2127997378,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.0004211442978670717,0.0007114826148609328,0.5919249312218107,False,2.458458302071218e-05,1.2664518104270015,0.02704688618285545,0.004405360500142659,1.2681593141962204,0.0004211442978670717,2.458458302071218e-05,1.2664518104270015,True,accepted,accepted
fig1_fig2,free_jones_vp,-5.0,14,1092560480,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.024849382871994785,0.0006428425719644807,38.655471737126646,True,0.002078825746215624,0.684064966869525,0.024849382871994785,0.002078825746215624,0.684064966869525,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,14,1092560480,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.024849382871994785,0.0006428425719644807,38.655471737126646,True,0.002078825746215624,0.684064966869525,0.024849382871994785,0.002078825746215624,0.684064966869525,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,0,3147786918,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.02534309959349157,0.0006350613982890841,39.90653448905616,True,0.003172067399511892,1.2544645643440449,0.02534309959349157,0.003172067399511892,1.2544645643440449,nan,nan,nan,False,not_run,not_requested
