figure,variant,snr_db,trial_id,seed,receiver_mode,K,paper_k,effective_K,selected_branch,reliability_decision,trigger_reasons,gof_pass,position_error_m,peb_position_m,error_over_peb,relative_outlier_5peb,y_nmse,raw_objective_final,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,0.0,72,2100195688,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.00015768189970704098,0.00039011467056600637,0.4041937194473224,False,6.9614055604704275e-06,0.3291853487223534,0.00015768189970704098,6.9614055604704275e-06,0.3291853487223534,0.0001577014311803347,6.961850150541657e-06,0.3291853487223607,True,rollback,existing_selector_rollback,"[5.286453174759768,1.6747916090281436,4.678558719319727]","[0.18916274616206288,0.5970892107458134,0.21374103863779734]","[7.282586115504631e-07,2.0731098508339607e-08,1.8886281047383477e-07]","[5.28645317012438,1.6747916088082815,4.6785587265596424]","[0.18916274632792887,0.5970892108241977,0.2137410383070401]","[7.549293369154158e-07,2.092119017676766e-08,2.1120368993975063e-07]",6854439.903366372,79.10005618785428,6854439.268028039,79.10006221224211,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,0.0,86,2710333116,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.0003220997862030083,0.0004487762613549425,0.7177291090008341,False,4.273782727742743e-06,0.16808639455094107,0.0003220997862030083,4.273782727742743e-06,0.16808639455094107,0.00032211764526866334,4.273847466496595e-06,0.1680863945509421,True,rollback,existing_selector_rollback,"[1.2967567266856215,20.500642022400243,5.633354017932927]","[0.771154665651592,0.04877896013631373,0.17751414109800637]","[2.5666274279254445e-07,1.7000391439255576e-08,2.278213452541683e-07]","[1.2967567269624842,20.500642012225217,5.633354015024418]","[0.7711546654869473,0.04877896016052404,0.17751414118965717]","[2.569344899405598e-07,1.763281318762658e-08,2.3364517426030918e-07]",5392259.644119797,112.76044821475315,5392260.163998593,112.76043750772861,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,0.0,87,3576217426,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.000222320030830223,0.00047465667901669715,0.4683807068527574,False,5.332189582650251e-06,0.06620725469706608,0.000222320030830223,5.332189582650251e-06,0.06620725469706608,0.00022230082489064118,5.331923857104687e-06,0.0662072546970652,True,rollback,existing_selector_rollback,"[1.634478889754557,3.269105109251051,11.745373362637025]","[0.6118157941755561,0.305894110644191,0.08513990735869963]","[4.633415817724719e-07,1.0404645161381696e-07,1.8753166064598656e-08]","[1.6344788894546902,3.269105108768553,11.745373374011466]","[0.6118157942878019,0.30589411068933886,0.08513990727624852]","[5.883055850539946e-07,8.569708165870579e-08,3.93310190754118e-09]",4581916.94156376,103.98516485611263,4581917.502304643,103.98515191560696,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,0.0,88,2932252539,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.0005507017833115679,0.0003459070588788567,1.5920513015735658,False,5.796919859056554e-06,0.3913972373763151,0.0005507017833115679,5.796919859056554e-06,0.3913972373763151,0.0005506995417169723,5.796941828494847e-06,0.39139723737631454,True,rollback,existing_selector_rollback,"[3.1392591711606994,5.6528211719159565,1.9801085630913213]","[0.3185464931291812,0.17690281889023726,0.5050228147273057]","[6.375170517615473e-07,2.565408714616392e-08,4.773728206125024e-07]","[3.139259171493901,5.652821172515261,1.9801085629891144]","[0.31854649309537064,0.17690281887148224,0.5050228147533734]","[6.486389778976069e-07,2.888473263006221e-08,5.030770702692012e-07]",8513929.164245784,71.2515198012958,8513929.107561667,71.25152044850219,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,0.0,89,850792180,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.00041341615554638626,0.0003858417222694729,1.0714656598429118,False,6.290338194886132e-06,0.78911542471754,0.00041341615554638626,6.290338194886132e-06,0.78911542471754,0.00041341337410834815,6.290309660492677e-06,0.7891154247175385,True,rollback,existing_selector_rollback,"[7.046073124781722,1.6813408365067615,3.7641218737165283]","[0.14192302326183034,0.5947634044718554,0.26566621207959984]","[2.8654600191681583e-08,1.7304399406871367e-07,1.2782625703575323e-06]","[7.0460731279368085,1.6813408365991573,3.7641218746048253]","[0.14192302319828012,0.594763404439171,0.26566621201690516]","[1.8918096788479107e-08,1.7268944727473627e-07,1.3627452214025862e-06]",7141254.47845764,67.08967384668313,7141254.381023513,67.08967473602777,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,0.0,90,4175219143,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,4.72192946702356e-05,0.0004515768544716856,0.10456535626804653,False,3.852267032542192e-06,0.09024442797832538,4.72192946702356e-05,3.852267032542192e-06,0.09024442797832538,4.7206796229758235e-05,3.8522846656279895e-06,0.09024442797832376,True,rollback,existing_selector_rollback,"[3.0089352784371086,1.6004847804229878,22.353557358975234]","[0.3323434728434597,0.6248106900048823,0.04473560891980953]","[6.22025746003175e-07,2.842159482270798e-08,2.523128213852387e-07]","[3.008935276532595,1.6004847810311362,22.353557352677633]","[0.3323434730538174,0.6248106897674682,0.04473560893241276]","[6.458682208226445e-07,4.728283265056303e-08,2.560691384568969e-07]",5029238.030437531,99.89897932607826,5029238.331602612,99.89897391323076,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,0.0,91,3347136468,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0001655825393139251,0.0003416416719734027,0.48466727831379985,False,4.922604831178445e-06,0.24663673108795325,0.0001655825393139251,4.922604831178445e-06,0.24663673108795325,0.00016558248280844966,4.922607494791866e-06,0.2466367310879538,True,rollback,existing_selector_rollback,"[9.855477930295763,24.21058110732607,1.168456615600005]","[0.1014664136090389,0.041304254348244106,0.8558298071557663]","[6.737584271110775e-08,2.1311249151203926e-08,1.654292971107619e-06]","[9.855477937711255,24.210581132255783,1.1684566165403611]","[0.1014664135326932,0.04130425430571298,0.8558298064670075]","[1.1181065426515875e-07,1.1765318630880833e-08,1.230328697704061e-06]",6857051.777845899,113.2582564812323,6857051.768631539,113.25825651390744,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,0.0,92,971995857,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,7.086140995329062e-05,0.00031892813233445265,0.22218613778159862,False,1.8076607150232049e-06,0.5369682930918502,7.086140995329062e-05,1.8076607150232049e-06,0.5369682930918502,7.086237138151063e-05,1.8076499430707062e-06,0.536968293091849,True,rollback,existing_selector_rollback,"[28.847558960642193,3.965941263283,1.4002974337054603]","[0.03466497811254984,0.2521469516591468,0.7141339946274161]","[1.2142859948637568e-07,7.126981393478762e-08,1.7913649201132273e-06]","[28.84755896428357,3.965941263727761,1.4002974338358947]","[0.034664978108174135,0.25214695163086975,0.7141339945608962]","[1.1143766696490822e-07,7.377342350742826e-08,1.6222900862829418e-06]",8319399.325150762,80.1975672075668,8319399.315510783,80.1975671593029,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,0.0,94,3608384463,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.00014801968302082097,0.00042618828225929193,0.3473105413319791,False,7.584090074204617e-06,0.46792747416858405,0.00014801968302082097,7.584090074204617e-06,0.46792747416858405,0.00014805764366989535,7.58401096322285e-06,0.46792747416859165,True,rollback,existing_selector_rollback,"[5.157000174335463,1.3506028329959732,15.219280181208644]","[0.1939111821193033,0.740410115815025,0.0657061298614824]","[3.5098431636357243e-06,4.625442001854407e-08,5.9277134944191284e-08]","[5.157000167123531,1.3506028345970782,15.219280190350894]","[0.1939111823904831,0.7404101149372878,0.06570612982201261]","[3.4740084987783727e-06,5.7979121900963933e-08,1.0671368049387465e-07]",5741422.277606547,101.79503946429269,5741423.325040659,101.79501920402633,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,0.0,95,1902842209,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0004202575233722645,0.00032902400615081534,1.2772852907870507,False,7.072957535060816e-06,0.28299637727495713,0.0004202575233722645,7.072957535060816e-06,0.28299637727495713,0.0004202578291935111,7.072981206479737e-06,0.2829963772749563,True,rollback,existing_selector_rollback,"[51.3115881147508,5.7712957600440795,1.2369430255801457]","[0.019488775083560773,0.17327131402924167,0.8084446731325782]","[1.394931265096188e-07,8.845390121192212e-08,6.440535616749578e-07]","[51.31158810770099,5.771295759027642,1.2369430256845644]","[0.019488775086238377,0.17327131405975812,0.8084446730643319]","[1.2853342737679945e-07,8.485734723306332e-08,7.763551089243195e-07]",7087552.862435301,97.66662229045278,7087552.850450862,97.66662205795268,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,5.0,0,3147786918,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.00020934318958220922,0.00020082404726448643,1.0424209273429443,False,8.202781859431354e-07,0.12532463389259155,0.00020934318958220922,8.202781859431354e-07,0.12532463389259155,0.00020933720516210137,8.202688974016536e-07,0.12532463389259102,True,rollback,existing_selector_rollback,"[2.30478208064028,0.5914662974917432,0.9566439415534254]","[0.4338804993311516,1.6907134087608235,1.0453209982966234]","[1.1024277870335287e-07,7.265142143305958e-08,5.620944788638424e-07]","[2.3047820806051367,0.5914662975299316,0.9566439414436955]","[0.43388049933776746,1.6907134086516615,1.0453209984165248]","[1.1759657791460307e-07,7.566451841833567e-08,6.436525479464409e-07]",26021737.469234243,69.79196371974771,26021736.90494238,69.79196518914519,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,0.0,83,2856883752,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.0002083866664891061,0.00031440114462357507,0.6628050503397577,False,6.456298568769695e-06,0.2056904636776514,0.0002083866664891061,6.456298568769695e-06,0.2056904636776514,0.00020838159631002775,6.457569390882713e-06,0.20569046367777155,True,rollback,existing_selector_rollback,"[4.268570921406749,797.795216912987,1.3085727822544542]","[0.23427044282684,0.0012534544930861268,0.7641913492009647]","[5.881530763976679e-07,7.602276253949641e-10,1.4884482012048121e-07]","[4.268570931889836,797.7952243347738,1.3085727828775024]","[0.23427044225150048,0.0012534544814254002,0.7641913488371117]","[4.066494983398136e-07,1.9733352952237155e-09,2.8525609314109633e-07]",8049988.874442223,97.82115288041517,8049988.894151983,97.82115285768704,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,5.0,1,112311654,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,7.209435947063068e-05,0.00025546308279901893,0.28221048098503393,False,2.803107398320065e-06,0.09607540649086566,7.209435947063068e-05,2.803107398320065e-06,0.09607540649086566,7.208729166830225e-05,2.8031023901049384e-06,0.09607540649086588,True,rollback,existing_selector_rollback,"[2.1678628748111985,0.3813220463857824,12.680730227419879]","[0.4612837885721546,2.6224552434818356,0.07885981186043944]","[6.188342968605113e-09,1.7689663032919259e-07,5.634069541549992e-10]","[2.167862874905484,0.38132204637242206,12.680730230800012]","[0.4612837885520923,2.622455243573718,0.07885981183941884]","[1.1961269453949102e-08,1.2590326553569479e-07,1.7592988194889798e-08]",16159746.112848414,98.52139866871858,16159745.219472107,98.5214042279055,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,5.0,2,3251202663,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,8.367003120274291e-05,0.00019639380470704915,0.4260319276748537,False,2.5637162230959254e-06,0.07225984225140662,8.367003120274291e-05,2.5637162230959254e-06,0.07225984225140662,8.367140495029268e-05,2.5637217474852532e-06,0.07225984225140639,True,rollback,existing_selector_rollback,"[1.937641906476058,0.6857114806444039,0.841156284262413]","[0.516091232676082,1.458339299000149,1.1888397182647592]","[3.1773208026780346e-08,1.4706993427441724e-07,1.509773120511387e-06]","[1.9376419062778136,0.6857114805413794,0.841156284316279]","[0.5160912327288845,1.4583392992192568,1.1888397181886283]","[3.098912679476422e-08,1.381937463909336e-07,1.51878450599381e-06]",26664144.372362565,73.86612743280787,26664144.252001554,73.86612778868074,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,5.0,3,3422926171,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.0002897616836986884,0.0001943889350184992,1.4906284849552418,False,3.6123027468982375e-06,0.08795708669945805,0.0002897616836986884,3.6123027468982375e-06,0.08795708669945805,0.00028976091156719013,3.612297067421018e-06,0.08795708669945795,True,rollback,existing_selector_rollback,"[2.767785938665386,0.7682587677867242,0.6666217095787584]","[0.36129961715154457,1.3016447607622241,1.5001011602686]","[1.958324099262816e-07,4.7928945272718627e-08,1.4694363981805082e-07]","[2.767785939016252,0.7682587677502415,0.6666217095631222]","[0.36129961710574343,1.301644760824036,1.5001011603037864]","[1.9439443988227155e-07,4.820331570829339e-08,1.476022575407776e-07]",27061120.273914177,79.29070742447085,27061120.24371085,79.29070754557159,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,5.0,5,2290547997,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.000305622721365662,0.00021575454328582396,1.4165297134011396,False,1.4243205774195605e-06,0.08625737405689156,0.000305622721365662,1.4243205774195605e-06,0.08625737405689156,0.00030561051879895453,1.4243027870079533e-06,0.08625737405689174,True,rollback,existing_selector_rollback,"[1.8229509416093694,0.5404136196126417,1.2885988637227161]","[0.5485611143848663,1.8504344888943414,0.7760366923727894]","[1.4913581563674472e-06,2.2182970315552893e-09,5.380222825352096e-07]","[1.8229509420415106,0.5404136194965027,1.2885988638056494]","[0.5485611142548267,1.8504344892920137,0.7760366923228443]","[1.3048863938023472e-06,3.47403135507962e-09,5.069902347825984e-07]",22629974.288960077,74.96484867632999,22629973.10090093,74.96485257994496,direct_vp,direct_vp,False,[]
