init_mode,init_mode_effective,init_warning,SNR_dB,T,ris_shape,K,N,trial,seed,pipeline,failed,error,Y_NMSE,Z_NMSE,raw_noisy_residual,Z_noisy_residual,position_error,range_RMSE,delay_RMSE,polarization_angle_RMSE,delay_geometry_consistency_RMSE,compressed_ris_manifold_residual,evs_maxwell_consistency_residual,common_delay_pole_consistency,vp_converged,vp_nfev,vp_final_noisy_objective,vp_initial_noisy_objective,vp_initial_Y_NMSE,vp_worsened_noisy_objective,vp_worsened_true_nmse,optimizer_converged,optimizer_status,optimizer_message,nfev,initial_noisy_objective,final_noisy_objective,relative_noisy_objective_decrease,final_position_error,final_Y_NMSE,fail_convergence,fail_position_50cm,fail_position_1m,fail_nmse_1e2,fail_noisy_objective_increase,stage2_worsened_noisy_z_residual,stage2_worsened_true_z_nmse,stage2_initial_Z_noisy_residual,stage2_final_Z_noisy_residual,stage2_initial_Z_NMSE,stage2_final_Z_NMSE,success_pos_10cm,success_pos_20cm,success_pos_50cm,success_nmse_1e3,success_nmse_1e2
weak,weak,,-10.0,16,8x8,2,24,4,2026052804,Stage-I only,False,,0.1403740004174179,0.12909257093328588,0.9299906954816185,0.9314446936244901,1.0898975972017233,1.8859167958277325,1.0207023024155041e-08,1.15928487726836,9.218687020922832e-10,1.9470798664705336e-23,1.0000004885700378e-20,5.721958498152797e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
weak,weak,,-10.0,16,8x8,2,24,4,2026052804,Stage-I + VP,False,,0.013887310037575196,0.013647969869057421,0.9212033655582647,0.9238415752888804,0.052434415672124285,0.041497165178660034,3.063395772898238e-11,0.23741241604291494,2.0679515313825692e-25,2.0615643794067027e-23,9.999997829657476e-21,2.7755575615628914e-17,True,23,0.9212033655582647,0.9999353428463514,1.0004948974286685,False,False,True,2,`ftol` termination condition is satisfied.,23,0.9999353428463514,0.9212033655582647,0.0787370682028034,0.052434415672124285,0.013887310037575196,False,False,False,True,False,,,,,,,True,True,True,False,False
weak,weak,,-10.0,16,8x8,2,24,4,2026052804,Stage-I + Stage-II,False,,0.14407778964425383,0.13167734195226172,0.9300654254769103,0.9312952751083527,1.0367423728964746,1.8859167958277325,1.0207023024155041e-08,1.3080159609018394,9.218687020922832e-10,1.7930416476663786e-23,1.000000055336809e-20,1.1102230246251565e-16,,,,,,,,,,,,,,,,,,,,,,False,True,0.9314446936244901,0.9312952751083527,0.12909257093328588,0.13167734195226172,False,False,False,False,False
weak,weak,,-10.0,16,8x8,2,24,4,2026052804,Stage-I + Stage-II + VP,False,,0.942191284969822,1.0499514009119526,0.9934243856499476,1.0017743801080534,0.947753227281757,0.36408851579276397,2.041558762118594e-09,0.8556104808544044,2.8951321439355965e-24,2.1531903580985895e-23,1.000000777579166e-20,7.850462293418876e-17,True,109,0.9934243856499476,0.9999312059742027,1.0003914941676484,False,False,True,2,`ftol` termination condition is satisfied.,109,0.9999312059742027,0.9934243856499476,0.0065072679854167505,0.947753227281757,0.942191284969822,False,True,False,True,False,False,True,0.9314446936244901,0.9312952751083527,0.12909257093328588,0.13167734195226172,False,False,False,False,False
weak,weak,,-10.0,16,8x8,2,24,5,2026052805,Stage-I only,False,,0.8493578124722698,0.8453817914397457,0.9821601071845139,0.9846403852810113,1.925906419510639,1.698571727898719,2.271206685659203e-09,0.7385397225719414,3.5514994356399996e-09,5.221567804673941e-23,9.99999197094864e-21,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
weak,weak,,-10.0,16,8x8,2,24,5,2026052805,Stage-I + VP,False,,0.011566446139381575,0.011628728178036571,0.9107808570676973,0.9175510716402928,0.16842110727924167,0.018310796516647958,4.90846075490701e-11,0.17085301342143752,2.339620081609152e-24,6.982207608263681e-23,9.999997433139936e-21,5.551115123125783e-17,True,19,0.9107808570676973,0.9968548475721055,0.9716742341987548,False,False,True,2,`ftol` termination condition is satisfied.,19,0.9968548475721055,0.9107808570676973,0.08634556045350648,0.16842110727924167,0.011566446139381575,False,False,False,True,False,,,,,,,False,True,True,False,False
weak,weak,,-10.0,16,8x8,2,24,5,2026052805,Stage-I + Stage-II,False,,0.7781556577857776,0.7707434045197226,0.9766135571227483,0.9789890491956738,3.0950911555642353,1.3621318010091124,1.5449825886510524e-09,0.6041030398256154,5.614950646018606e-09,0.3761834119574844,9.999998258347517e-21,1.1102230246251565e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.9846403852810113,0.9789890491956738,0.8453817914397457,0.7707434045197226,False,False,False,False,False
weak,weak,,-10.0,16,8x8,2,24,5,2026052805,Stage-I + Stage-II + VP,False,,1.0066517043700571,1.0129866825028957,0.9988169010891599,1.0003594245534666,2.124815569746144,1.2764839769083671,4.0001247840013165e-09,2.0038415228324586,1.849632079338486e-24,1.248791375769241e-06,1.000000311416391e-20,7.632783294297951e-17,True,50,0.9988169010891599,0.9997743509437297,1.0003909949013008,False,True,True,2,`ftol` termination condition is satisfied.,50,0.9997743509437297,0.9988169010891599,0.0009576659509878655,2.124815569746144,1.0066517043700571,False,True,True,True,False,False,False,0.9846403852810113,0.9789890491956738,0.8453817914397457,0.7707434045197226,False,False,False,False,False
weak,weak,,-10.0,16,8x8,2,24,6,2026052806,Stage-I only,False,,0.09931371421957809,0.058776351060092276,0.9246889568503097,0.9199044210573587,1.094408525710511,1.8859167958277325,3.7401977129034124e-10,0.09311322027469122,5.833196887136142e-09,7.584232595806945e-23,9.999974479627361e-21,1.0626019854981767e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
weak,weak,,-10.0,16,8x8,2,24,6,2026052806,Stage-I + VP,False,,0.003877407347532405,0.0033169100485811037,0.9159745914326163,0.9149868701399644,0.7002831391507268,0.019857412105116535,4.1291328282570446e-11,0.040640763714357424,8.271806125530277e-25,8.555920751635635e-23,9.999957589684974e-21,6.206335383118183e-17,True,13,0.9159745914326163,0.9972611470012545,0.9699330790433218,False,False,True,2,`ftol` termination condition is satisfied.,13,0.9972611470012545,0.9159745914326163,0.08150979892585339,0.7002831391507268,0.003877407347532405,False,True,False,False,False,,,,,,,False,False,False,False,True
weak,weak,,-10.0,16,8x8,2,24,6,2026052806,Stage-I + Stage-II,False,,0.10285611811262832,0.06164098434326545,0.924895966382898,0.9197601152111097,1.1950497435085259,1.8859167958277325,3.7401977129034124e-10,0.06604897533039848,5.833196887136142e-09,7.654248881327116e-23,9.999986771898008e-21,1.4056797676537057e-16,,,,,,,,,,,,,,,,,,,,,,False,True,0.9199044210573587,0.9197601152111097,0.058776351060092276,0.06164098434326545,False,False,False,False,False
