figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons
fig1,free_jones_vp_gated_rescue,59,1187262716,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1187262716,,,nan,,False,,10.109519752673805,0.01094482736238188,0.01094482736238188,0.002680668626567417,0.009439127610131,5.303770113586358e-12,0.7891440132513813,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,9257d3ecc9be6af9,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[1.226457459046586e-05,3.488098488677995e-05,1.492582885132866e-05]",direct_vp,"[""poor_clock_consistency""]",3100274.686095184,3096560,True,2405959.2148120184,74.39528749507357,8.559204882724746,0.1178878709286494,"[5.146162973579134,4.879825347381237,4.916365090538183]",21.24136237706989,9.004478593356907,30.54370177257806,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.01094482736238188,0.002680668626567417,0.7891440132513813,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[1.226457459046586e-05,3.488098488677995e-05,1.492582885132866e-05]",,,,2405959.2148120184,74.39528749507357,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1,free_jones_vp_geometry_gated_rescue,59,1187262716,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1187262716,,,nan,,False,,14.07570271473378,0.01094482736238188,0.01094482736238188,0.002680668626567417,0.009439127610131,5.303770113586358e-12,0.7891440132513813,False,direct_vp_rollback,global_exact_spherical_vp,proposed_post_stage1,False,2a66dca97c78684f,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[1.226457459046586e-05,3.488098488677995e-05,1.492582885132866e-05]",jnpp_then_vp,"[""poor_clock_consistency""]",3100274.686095184,3096560,True,2405959.2148120184,74.39528749507357,8.559204882724746,0.1178878709286494,"[5.146162973579134,4.879825347381237,4.916365090538183]",21.24136237706989,8.523671440780163,30.062894620001316,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.01094482736238188,0.002680668626567417,0.7891440132513813,0.0029240625919454673,3.850509947398135e-05,0.7885413502524122,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[1.226457459046586e-05,3.488098488677995e-05,1.492582885132866e-05]","[0.0,0.0,0.0]",,"[1.166686983966561e-05,2.829711094323459e-05,1.5122090927624552e-05]",2405959.2148120184,74.39528749507357,2401754.391100734,74.49867829589385,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1,free_jones_vp_force_rescue,59,1187262716,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1187262716,,,nan,,False,,14.558948921971023,0.01094482736238188,0.01094482736238188,0.002680668626567417,0.009439127610131,5.303770113586358e-12,0.7891440132513813,False,direct_vp_rollback,global_exact_spherical_vp,proposed_post_stage1,False,7102b055f1849264,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[1.226457459046586e-05,3.488098488677995e-05,1.492582885132866e-05]",jnpp_then_vp,"[""poor_clock_consistency""]",3100274.686095184,3096560,True,2405959.2148120184,74.39528749507357,8.559204882724746,0.1178878709286494,"[5.146162973579134,4.879825347381237,4.916365090538183]",21.24136237706989,8.96786131709814,30.507084496319294,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.01094482736238188,0.002680668626567417,0.7891440132513813,0.0029240625919454673,3.850509947398135e-05,0.7885413502524122,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[1.226457459046586e-05,3.488098488677995e-05,1.492582885132866e-05]","[0.0,0.0,0.0]",,"[1.166686983966561e-05,2.829711094323459e-05,1.5122090927624552e-05]",2405959.2148120184,74.39528749507357,2401754.391100734,74.49867829589385,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1,free_jones_vp_force_rescue_lower_raw,59,1187262716,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1187262716,,,nan,,False,,15.791613557375968,0.0029240625919454673,0.0029240625919454673,3.850509947398135e-05,0.00019984900062248724,1.3488506085541302e-12,0.7885413502524122,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,649f089bb4e50ff8,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[1.166686983966561e-05,2.829711094323459e-05,1.5122090927624552e-05]",jnpp_then_vp,"[""poor_clock_consistency""]",3100274.686095184,3096560,True,2405959.2148120184,74.39528749507357,8.559204882724746,0.1178878709286494,"[5.146162973579134,4.879825347381237,4.916365090538183]",21.24136237706989,1.976039070636034,25.345877861604095,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.01094482736238188,0.002680668626567417,0.7891440132513813,0.0029240625919454673,3.850509947398135e-05,0.7885413502524122,True,accepted,accepted,"[0.0,0.0,0.0]",,"[1.226457459046586e-05,3.488098488677995e-05,1.492582885132866e-05]","[0.0,0.0,0.0]",,"[1.166686983966561e-05,2.829711094323459e-05,1.5122090927624552e-05]",2405959.2148120184,74.39528749507357,2401754.391100734,74.49867829589385,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1,free_jones_vp_geometry_gated_lower_raw,59,1187262716,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1187262716,,,nan,,False,,15.31155845709145,0.0029240625919454673,0.0029240625919454673,3.850509947398135e-05,0.00019984900062248724,1.3488506085541302e-12,0.7885413502524122,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,9814b2aada8f9561,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[1.166686983966561e-05,2.829711094323459e-05,1.5122090927624552e-05]",jnpp_then_vp,"[""poor_clock_consistency""]",3100274.686095184,3096560,True,2405959.2148120184,74.39528749507357,8.559204882724746,0.1178878709286494,"[5.146162973579134,4.879825347381237,4.916365090538183]",21.24136237706989,1.7128103375434875,25.073235938325524,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.01094482736238188,0.002680668626567417,0.7891440132513813,0.0029240625919454673,3.850509947398135e-05,0.7885413502524122,True,accepted,accepted,"[0.0,0.0,0.0]",,"[1.226457459046586e-05,3.488098488677995e-05,1.492582885132866e-05]","[0.0,0.0,0.0]",,"[1.166686983966561e-05,2.829711094323459e-05,1.5122090927624552e-05]",2405959.2148120184,74.39528749507357,2401754.391100734,74.49867829589385,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1,PEB,59,1187262716,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1187262716,,,nan,,False,,0.006442229263484478,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,29ecffaa4fe9d1b2,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0006693103966335114,nan,nan,0.0006693103966335114,False,ba85b3dc69f0d5910f5e051466d13a9fa16bdfb1c72eaceaa138a692faa0065e,0.7882025495797905,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[]
fig1,free_jones_vp,60,1839575832,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1839575832,,,nan,,False,,13.2964842421934,0.005532675202467264,0.005532675202467264,0.0003663141180005744,0.003580518715029023,3.850742640566977e-12,1.7739356002570552,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,ff0e75c37637f06b,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[0.00019330401771865498,3.1859457979719776e-08,1.0806318063654968e-05]",direct_vp,"[""poor_clock_consistency""]",3096026.774261654,3096560,True,1777296.3728161682,95.37586548381339,5.712466964655101,0.1967596784666487,"[5.496623870005124,5.020704424626498,5.324544197021475]",21.417334177531302,11.939355060458183,33.65561318863183,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.005532675202467264,0.0003663141180005744,1.7739356002570552,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[0.00019330401771865498,3.1859457979719776e-08,1.0806318063654968e-05]",,,,1777296.3728161682,95.37586548381339,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1,free_jones_vp_gated_rescue,60,1839575832,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1839575832,,,nan,,False,,9.632410081103444,0.005532675202467264,0.005532675202467264,0.0003663141180005744,0.003580518715029023,3.850742640566977e-12,1.7739356002570552,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,ff0e75c37637f06b,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[0.00019330401771865498,3.1859457979719776e-08,1.0806318063654968e-05]",direct_vp,"[""poor_clock_consistency""]",3096026.774261654,3096560,True,1777296.3728161682,95.37586548381339,5.712466964655101,0.1967596784666487,"[5.496623870005124,5.020704424626498,5.324544197021475]",21.417334177531302,8.498064483515918,30.214322611689568,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.005532675202467264,0.0003663141180005744,1.7739356002570552,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[0.00019330401771865498,3.1859457979719776e-08,1.0806318063654968e-05]",,,,1777296.3728161682,95.37586548381339,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1,free_jones_vp_geometry_gated_rescue,60,1839575832,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1839575832,,,nan,,False,,17.88526076823473,0.005532675202467264,0.005532675202467264,0.0003663141180005744,0.003580518715029023,3.850742640566977e-12,1.7739356002570552,False,direct_vp_rollback,global_exact_spherical_vp,proposed_post_stage1,False,e4ec341034026ef4,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[0.00019330401771865498,3.1859457979719776e-08,1.0806318063654968e-05]",jnpp_then_vp,"[""poor_clock_consistency""]",3096026.774261654,3096560,True,1777296.3728161682,95.37586548381339,5.712466964655101,0.1967596784666487,"[5.496623870005124,5.020704424626498,5.324544197021475]",21.417334177531302,9.860383853316307,31.576641981489956,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.005532675202467264,0.0003663141180005744,1.7739356002570552,0.0020796963605425995,1.8910160378746803e-05,1.7737335211429772,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[0.00019330401771865498,3.1859457979719776e-08,1.0806318063654968e-05]","[0.0,0.0,0.0]",,"[0.0001916134856334126,4.854442645157313e-08,9.90902642579438e-06]",1777296.3728161682,95.37586548381339,1787968.2750162529,94.65592607344823,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1,free_jones_vp_force_rescue,60,1839575832,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1839575832,,,nan,,False,,20.038878435268998,0.005532675202467264,0.005532675202467264,0.0003663141180005744,0.003580518715029023,3.850742640566977e-12,1.7739356002570552,False,direct_vp_rollback,global_exact_spherical_vp,proposed_post_stage1,False,141d151e581fccfd,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[0.00019330401771865498,3.1859457979719776e-08,1.0806318063654968e-05]",jnpp_then_vp,"[""poor_clock_consistency""]",3096026.774261654,3096560,True,1777296.3728161682,95.37586548381339,5.712466964655101,0.1967596784666487,"[5.496623870005124,5.020704424626498,5.324544197021475]",21.417334177531302,10.993316841311753,32.7095749694854,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.005532675202467264,0.0003663141180005744,1.7739356002570552,0.0020796963605425995,1.8910160378746803e-05,1.7737335211429772,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[0.00019330401771865498,3.1859457979719776e-08,1.0806318063654968e-05]","[0.0,0.0,0.0]",,"[0.0001916134856334126,4.854442645157313e-08,9.90902642579438e-06]",1777296.3728161682,95.37586548381339,1787968.2750162529,94.65592607344823,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1,free_jones_vp_force_rescue_lower_raw,60,1839575832,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1839575832,,,nan,,False,,20.297150417231023,0.0020796963605425995,0.0020796963605425995,1.8910160378746803e-05,0.0002597941475952935,7.184875284055745e-13,1.7737335211429772,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,57c4e06121f49522,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[0.0001916134856334126,4.854442645157313e-08,9.90902642579438e-06]",jnpp_then_vp,"[""poor_clock_consistency""]",3096026.774261654,3096560,True,1777296.3728161682,95.37586548381339,5.712466964655101,0.1967596784666487,"[5.496623870005124,5.020704424626498,5.324544197021475]",21.417334177531302,3.88481817021966,27.788991963490844,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.005532675202467264,0.0003663141180005744,1.7739356002570552,0.0020796963605425995,1.8910160378746803e-05,1.7737335211429772,True,accepted,accepted,"[0.0,0.0,0.0]",,"[0.00019330401771865498,3.1859457979719776e-08,1.0806318063654968e-05]","[0.0,0.0,0.0]",,"[0.0001916134856334126,4.854442645157313e-08,9.90902642579438e-06]",1777296.3728161682,95.37586548381339,1787968.2750162529,94.65592607344823,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1,free_jones_vp_geometry_gated_lower_raw,60,1839575832,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1839575832,,,nan,,False,,20.833164473995566,0.0020796963605425995,0.0020796963605425995,1.8910160378746803e-05,0.0002597941475952935,7.184875284055745e-13,1.7737335211429772,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,f158e9bb646e3fe1,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[0.0001916134856334126,4.854442645157313e-08,9.90902642579438e-06]",jnpp_then_vp,"[""poor_clock_consistency""]",3096026.774261654,3096560,True,1777296.3728161682,95.37586548381339,5.712466964655101,0.1967596784666487,"[5.496623870005124,5.020704424626498,5.324544197021475]",21.417334177531302,4.625039167702198,28.532565109431744,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.005532675202467264,0.0003663141180005744,1.7739356002570552,0.0020796963605425995,1.8910160378746803e-05,1.7737335211429772,True,accepted,accepted,"[0.0,0.0,0.0]",,"[0.00019330401771865498,3.1859457979719776e-08,1.0806318063654968e-05]","[0.0,0.0,0.0]",,"[0.0001916134856334126,4.854442645157313e-08,9.90902642579438e-06]",1777296.3728161682,95.37586548381339,1787968.2750162529,94.65592607344823,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1,PEB,60,1839575832,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1839575832,,,nan,,False,,0.006269127130508423,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,cb5df9297b3b4282,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0007686346307651176,nan,nan,0.0007686346307651176,False,42d79a12e13d52ea36763a6478c0ea4b122194dbd7e070b6eef8b19740c115ec,1.7742502910400708,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[]
fig1,free_jones_vp,61,3445288900,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3445288900,,,nan,,False,,20.22597359213978,0.0028878810009542117,0.0028878810009542117,7.18945125589808e-05,0.0015009187845190345,1.992351247122128e-12,1.793372174477965,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,fbb693288a0a2c73,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[2.6740745976625694e-05,3.1097552527350367e-06,8.740112982736843e-05]",direct_vp,[],3096065.837188093,3096560,True,1799057.4649201352,108.20631540074166,5.822196050805156,0.09943887650293172,"[4.789472378364604,5.008002834049548,4.991902705221363]",21.258565028198063,18.880065414123237,40.448001293465495,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0028878810009542117,7.18945125589808e-05,1.793372174477965,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[2.6740745976625694e-05,3.1097552527350367e-06,8.740112982736843e-05]",,,,1799057.4649201352,108.20631540074166,nan,nan,direct_vp,direct_vp,False,[]
fig1,free_jones_vp_gated_rescue,61,3445288900,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3445288900,,,nan,,False,,20.079016708768904,0.0028878810009542117,0.0028878810009542117,7.18945125589808e-05,0.0015009187845190345,1.992351247122128e-12,1.793372174477965,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,fbb693288a0a2c73,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[2.6740745976625694e-05,3.1097552527350367e-06,8.740112982736843e-05]",direct_vp,[],3096065.837188093,3096560,True,1799057.4649201352,108.20631540074166,5.822196050805156,0.09943887650293172,"[4.789472378364604,5.008002834049548,4.991902705221363]",21.258565028198063,18.944111339747906,40.512047219090164,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0028878810009542117,7.18945125589808e-05,1.793372174477965,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[2.6740745976625694e-05,3.1097552527350367e-06,8.740112982736843e-05]",,,,1799057.4649201352,108.20631540074166,nan,nan,direct_vp,direct_vp,False,[]
fig1,free_jones_vp_geometry_gated_rescue,61,3445288900,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3445288900,,,nan,,False,,21.172897891141474,0.0028878810009542117,0.0028878810009542117,7.18945125589808e-05,0.0015009187845190345,1.992351247122128e-12,1.793372174477965,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,069e840d748a351a,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[2.6740745976625694e-05,3.1097552527350367e-06,8.740112982736843e-05]",direct_vp,[],3096065.837188093,3096560,True,1799057.4649201352,108.20631540074166,5.822196050805156,0.09943887650293172,"[4.789472378364604,5.008002834049548,4.991902705221363]",21.258565028198063,20.07676465716213,41.64470053650439,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0028878810009542117,7.18945125589808e-05,1.793372174477965,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[2.6740745976625694e-05,3.1097552527350367e-06,8.740112982736843e-05]",,,,1799057.4649201352,108.20631540074166,nan,nan,direct_vp,direct_vp,False,[]
fig1,free_jones_vp_force_rescue,61,3445288900,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3445288900,,,nan,,False,,32.068960380740464,0.0028878810009542117,0.0028878810009542117,7.18945125589808e-05,0.0015009187845190345,1.992351247122128e-12,1.793372174477965,False,direct_vp_rollback,global_exact_spherical_vp,proposed_post_stage1,False,f865a71167c6523d,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[2.6740745976625694e-05,3.1097552527350367e-06,8.740112982736843e-05]",jnpp_then_vp,[],3096065.837188093,3096560,True,1799057.4649201352,108.20631540074166,5.822196050805156,0.09943887650293172,"[4.789472378364604,5.008002834049548,4.991902705221363]",21.258565028198063,22.279615106992424,43.84755098633468,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0028878810009542117,7.18945125589808e-05,1.793372174477965,0.0014507126761229758,2.7641570481775963e-05,1.7933530864480078,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[2.6740745976625694e-05,3.1097552527350367e-06,8.740112982736843e-05]","[0.0,0.0,0.0]",,"[2.7497850381112222e-05,3.0529053332486624e-06,8.757567606219853e-05]",1799057.4649201352,108.20631540074166,1792256.7907389181,108.61460842084077,direct_vp,direct_vp,False,[]
fig1,free_jones_vp_force_rescue_lower_raw,61,3445288900,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3445288900,,,nan,,False,,32.78668133728206,0.0014507126761229758,0.0014507126761229758,2.7641570481775963e-05,0.0005219935318381009,1.8858596306384754e-12,1.7933530864480078,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,e285ec03ddb74d73,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[2.7497850381112222e-05,3.0529053332486624e-06,8.757567606219853e-05]",jnpp_then_vp,[],3096065.837188093,3096560,True,1799057.4649201352,108.20631540074166,5.822196050805156,0.09943887650293172,"[4.789472378364604,5.008002834049548,4.991902705221363]",21.258565028198063,6.333529230207205,29.875248903408647,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0028878810009542117,7.18945125589808e-05,1.793372174477965,0.0014507126761229758,2.7641570481775963e-05,1.7933530864480078,True,accepted,accepted,"[0.0,0.0,0.0]",,"[2.6740745976625694e-05,3.1097552527350367e-06,8.740112982736843e-05]","[0.0,0.0,0.0]",,"[2.7497850381112222e-05,3.0529053332486624e-06,8.757567606219853e-05]",1799057.4649201352,108.20631540074166,1792256.7907389181,108.61460842084077,direct_vp,direct_vp,False,[]
fig1,free_jones_vp_geometry_gated_lower_raw,61,3445288900,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3445288900,,,nan,,False,,26.606343751773238,0.0028878810009542117,0.0028878810009542117,7.18945125589808e-05,0.0015009187845190345,1.992351247122128e-12,1.793372174477965,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,f352852d51314942,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[2.6740745976625694e-05,3.1097552527350367e-06,8.740112982736843e-05]",direct_vp,[],3096065.837188093,3096560,True,1799057.4649201352,108.20631540074166,5.822196050805156,0.09943887650293172,"[4.789472378364604,5.008002834049548,4.991902705221363]",21.258565028198063,25.49675046466291,47.06468634400517,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0028878810009542117,7.18945125589808e-05,1.793372174477965,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[2.6740745976625694e-05,3.1097552527350367e-06,8.740112982736843e-05]",,,,1799057.4649201352,108.20631540074166,nan,nan,direct_vp,direct_vp,False,[]
fig1,PEB,61,3445288900,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3445288900,,,nan,,False,,0.006154591217637062,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,dce6b0a6088c1b75,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0007820561130717549,nan,nan,0.0007820561130717549,False,ce2b3681cf373b19e71cb19b884bc3b16d08555336684f81783906b12368ba1d,1.7936676823384046,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[]
fig1,free_jones_vp,66,437355907,-5.0,snr_db,-5.0,3,3,3,3,full_6d,437355907,,,nan,,False,,6.288560309447348,0.005427752361685179,0.005427752361685179,0.0004709517014888742,0.0037368229580214615,1.2028042342373223e-12,1.8375072949199567,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,eaa5ae28e6964e92,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[4.590763557226863e-06,3.7923435859548735e-06,1.6671919595114206e-05]",direct_vp,[],3098135.1882258095,3096560,True,2615202.976599429,78.72383621658933,11.558199949297542,0.05254405658249242,"[5.127722404241596,5.018323847098208,5.014304157347413]",21.41356955654919,4.982194299809635,26.691305179148912,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.005427752361685179,0.0004709517014888742,1.8375072949199567,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[4.590763557226863e-06,3.7923435859548735e-06,1.6671919595114206e-05]",,,,2615202.976599429,78.72383621658933,nan,nan,direct_vp,direct_vp,False,[]
