figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons,ngc_policy_active,ngc_lambda_ris,ngc_direct_clock_score,ngc_direct_clock_score_norm,ngc_direct_clock_dof,ngc_direct_clock_sigma_source,ngc_direct_clock_std_ns,ngc_direct_ris_score,ngc_direct_ris_score_norm,ngc_direct_ris_available,ngc_direct_total_score,ngc_direct_cert_status,ngc_direct_cert_reason,ngc_rescue_requested,ngc_rescue_request_reason,ngc_rescue_clock_score,ngc_rescue_clock_score_norm,ngc_rescue_clock_dof,ngc_rescue_clock_sigma_source,ngc_rescue_clock_std_ns,ngc_rescue_ris_score,ngc_rescue_ris_score_norm,ngc_rescue_ris_available,ngc_rescue_total_score,ngc_rescue_cert_status,ngc_rescue_cert_reason,ngc_selected_by,ngc_final_unreliable,ngc_threshold_clock_green,ngc_threshold_clock_red
fig1_fig2,adaptive_jones_vp_proposed_old_gated,92,971995857,-5.0,snr_db,-5.0,3,3,3,3,full_6d,971995857,,,nan,,False,,40.48244590000104,0.00012576180860097012,0.00012576180860097012,5.716102293136864e-06,3.345201358102243e-05,3.1463051246311497e-13,1.6980428375896057,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,60bb65b2d7bc7600,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,4.423818245037888,90.68415584887205,35.883475791450365,0.0,True,3,4,3096725.458075429,3099208.2164226756,"[90.68415584887205,12.542453280441146,4.423818245037888]","[0.011027284651310497,0.07972921864870484,0.2260490699673878]","[3.581889937544297e-08,2.754989092196267e-08,9.655748862785892e-07]",direct_vp,"[""poor_clock_consistency""]",3097912.8706454723,3096560,True,2633404.2661721664,80.18330498693757,6.989906664596723,0.24941358174233233,"[4.5125188989829805,4.95675216444783,5.097849946076611]",60.99589807399752,37.030463008995866,98.53988529899652,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00012576180860097012,5.716102293136864e-06,1.6980428375896057,nan,nan,nan,False,not_run,not_requested,"[90.68415584887205,12.542453280441146,4.423818245037888]","[0.011027284651310497,0.07972921864870484,0.2260490699673878]","[3.581889937544297e-08,2.754989092196267e-08,9.655748862785892e-07]",,,,2633404.2661721664,80.18330498693757,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,92,971995857,-5.0,snr_db,-5.0,3,3,3,3,full_6d,971995857,,,nan,,False,,38.00613401299779,0.00012576180860097012,0.00012576180860097012,5.716102293136864e-06,3.345201358102243e-05,3.1463051246311497e-13,1.6980428375896057,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,80ac4905eead26dd,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,4.423818245037888,90.68415584887205,35.883475791450365,0.0,True,3,4,3096725.458075429,3099208.2164226756,"[90.68415584887205,12.542453280441146,4.423818245037888]","[0.011027284651310497,0.07972921864870484,0.2260490699673878]","[3.581889937544297e-08,2.754989092196267e-08,9.655748862785892e-07]",direct_vp,"[""poor_clock_consistency""]",3097912.8706454723,3096560,True,2633404.2661721664,80.18330498693757,6.989906664596723,0.24941358174233233,"[4.5125188989829805,4.95675216444783,5.097849946076611]",60.99589807399752,33.755378740002925,95.26480103000358,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00012576180860097012,5.716102293136864e-06,1.6980428375896057,nan,nan,nan,False,not_run,not_requested,"[90.68415584887205,12.542453280441146,4.423818245037888]","[0.011027284651310497,0.07972921864870484,0.2260490699673878]","[3.581889937544297e-08,2.754989092196267e-08,9.655748862785892e-07]",,,,2633404.2661721664,80.18330498693757,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.06624907673267508,0.06624907673267508,2,data_only_efim_tau_crb,0.07430179267278543,0.0004297245262737895,0.0004297245262737895,True,0.06667880125894887,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,92,971995857,-5.0,snr_db,-5.0,3,3,3,3,full_6d,971995857,,,nan,,False,,3.6073734349993174,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,2e29f14a2b412b5b,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.000567143331012526,nan,nan,0.000567143331012526,False,414dc620a83beefed3505e1c54ca50570728cbcfef97d68ab55ee64715d67776,1.6973100656495559,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,36,3263447461,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3263447461,,,nan,,False,,794.8695710809989,0.0006846869157312216,0.0006846869157312216,2.186809164928668e-05,0.00044623444058214975,1.744491483501951e-13,0.7744221587929316,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,45adf8447af018e8,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,3.868864851109393,958.3628568474315,326.6000487385835,0.0,True,3,4,3096725.458075429,3197841.3973861835,"[17.568424517209593,958.3628568474315,3.868864851109393]","[0.0569203003378508,0.00104344611427364,0.2584737483681763]","[1.6806739930064913e-06,2.0818666567670295e-06,4.5547949422588216e-07]",jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",3101086.1326576276,3096560,False,2450382.1367924702,90.42014554148966,4.852271010584249e-07,0.22324769569382252,"[5.061092572207057,4.579345530119354,5.044312205736294]",65.54104435499903,729.5334783370054,795.6707156770062,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0006846869157312216,2.186809164928668e-05,0.7744221587929316,0.0006846830053409067,2.1868068521060162e-05,0.7744221587929344,True,rollback,existing_selector_rollback,"[17.568424517209593,958.3628568474315,3.868864851109393]","[0.0569203003378508,0.00104344611427364,0.2584737483681763]","[1.6806739930064913e-06,2.0818666567670295e-06,4.5547949422588216e-07]","[17.568424516846864,958.3628552458546,3.8688648512608905]","[0.056920300339026016,0.0010434461160174046,0.258473748358055]","[2.1291604734477145e-06,1.9019509908771908e-06,2.3148924760506924e-07]",2450382.1367924702,90.42014554148966,2450382.138969693,90.42014513027215,ris_only_stage2_then_vp,jnpp_then_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,36,3263447461,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3263447461,,,nan,,False,,799.7121744179967,0.0006846869157312216,0.0006846869157312216,2.186809164928668e-05,0.00044623444058214975,1.744491483501951e-13,0.7744221587929316,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,91d77ba968f9ceae,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,3.868864851109393,958.3628568474315,326.6000487385835,0.0,True,3,4,3096725.458075429,3197841.3973861835,"[17.568424517209593,958.3628568474315,3.868864851109393]","[0.0569203003378508,0.00104344611427364,0.2584737483681763]","[1.6806739930064913e-06,2.0818666567670295e-06,4.5547949422588216e-07]",jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",3101086.1326576276,3096560,False,2450382.1367924702,90.42014554148966,4.852271010584249e-07,0.22324769569382252,"[5.061092572207057,4.579345530119354,5.044312205736294]",65.54104435499903,735.198254822004,801.3354921620048,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0006846869157312216,2.186809164928668e-05,0.7744221587929316,0.0006846830053409067,2.1868068521060162e-05,0.7744221587929344,True,rollback,existing_selector_rollback,"[17.568424517209593,958.3628568474315,3.868864851109393]","[0.0569203003378508,0.00104344611427364,0.2584737483681763]","[1.6806739930064913e-06,2.0818666567670295e-06,4.5547949422588216e-07]","[17.568424516846864,958.3628552458546,3.8688648512608905]","[0.056920300339026016,0.0010434461160174046,0.258473748358055]","[2.1291604734477145e-06,1.9019509908771908e-06,2.3148924760506924e-07]",2450382.1367924702,90.42014554148966,2450382.138969693,90.42014513027215,ris_only_stage2_then_vp,jnpp_then_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,36,3263447461,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3263447461,,,nan,,False,,804.6555574099984,0.0006846869157312216,0.0006846869157312216,2.186809164928668e-05,0.00044623444058214975,1.744491483501951e-13,0.7744221587929316,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,7cdc5a5b66f1467c,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,3.868864851109393,958.3628568474315,326.6000487385835,0.0,True,3,4,3096725.458075429,3197841.3973861835,"[17.568424517209593,958.3628568474315,3.868864851109393]","[0.0569203003378508,0.00104344611427364,0.2584737483681763]","[1.6806739930064913e-06,2.0818666567670295e-06,4.5547949422588216e-07]",jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",3101086.1326576276,3096560,False,2450382.1367924702,90.42014554148966,4.852271010584249e-07,0.22324769569382252,"[5.061092572207057,4.579345530119354,5.044312205736294]",65.54104435499903,741.9673235679948,808.1045609079956,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0006846869157312216,2.186809164928668e-05,0.7744221587929316,0.0006846830053409067,2.1868068521060162e-05,0.7744221587929344,True,rollback,existing_selector_rollback,"[17.568424517209593,958.3628568474315,3.868864851109393]","[0.0569203003378508,0.00104344611427364,0.2584737483681763]","[1.6806739930064913e-06,2.0818666567670295e-06,4.5547949422588216e-07]","[17.568424516846864,958.3628552458546,3.8688648512608905]","[0.056920300339026016,0.0010434461160174046,0.258473748358055]","[2.1291604734477145e-06,1.9019509908771908e-06,2.3148924760506924e-07]",2450382.1367924702,90.42014554148966,2450382.138969693,90.42014513027215,ris_only_stage2_then_vp,jnpp_then_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]",True,1.0,23.537472777747684,23.537472777747684,2,data_only_efim_tau_crb,1.4005199266030839,0.6362873982074653,0.6362873982074653,True,24.17376017595515,red,clock_red,True,ngc_red_run_rescue,23.537472771041674,23.537472771041674,2,sigma_tau_k,1.4005199264035741,0.6362873981644217,0.6362873981644217,True,24.173760169206098,red,clock_red,both_uncertified_lower_raw,True,9.21034037197618,13.815510557964274
fig1_fig2,PEB,36,3263447461,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3263447461,,,nan,,False,,3.2195845000023837,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,63c295ac7b1e2f00,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0005661970791714683,nan,nan,0.0005661970791714683,False,44da4b062737b51be35373567f8e2b8ed08b76fc869f23df282060a8ccb40d9b,0.773295860934778,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,72,2100195688,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2100195688,,,nan,,False,,402.0467121919937,0.00028089218422126924,0.00028089218422126924,2.203575374567904e-05,0.00021970820825976324,2.8440617828543244e-12,1.0409754707437682,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,c18dfcb39627ceb0,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,5.295194464280382,16.706755178800844,12.259615142396568,0.0,True,3,4,3096725.458075429,3117130.3025992163,"[16.706755178800844,5.295194464280382,14.776895784108476]","[0.05985602765354404,0.18885047692589418,0.06767321192456764]","[2.690649537182183e-07,1.1761519679832475e-08,5.5526159200042545e-08]",jnpp_then_vp,[],3100307.411157913,3096560,True,2168193.589337776,79.10192991819798,8.935011600204202,0.07666811234526694,"[5.055370677602853,4.944881722346138,5.131637190398676]",76.91112934400007,356.6521746260041,434.23614028999873,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00028089218422126924,2.203575374567904e-05,1.0409754707437682,0.00028089595242976995,2.203577103387094e-05,1.0409754707437737,True,rollback,existing_selector_rollback,"[16.706755178800844,5.295194464280382,14.776895784108476]","[0.05985602765354404,0.18885047692589418,0.06767321192456764]","[2.690649537182183e-07,1.1761519679832475e-08,5.5526159200042545e-08]","[16.706755173550956,5.295194465052434,14.776895786645516]","[0.05985602767235304,0.1888504768983593,0.06767321191294885]","[2.9385340356684213e-07,1.2327433753346192e-08,8.647219649559676e-08]",2168193.589337776,79.10192991819798,2168193.437230872,79.10193525142415,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,72,2100195688,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2100195688,,,nan,,False,,363.92646031199547,0.00028089218422126924,0.00028089218422126924,2.203575374567904e-05,0.00021970820825976324,2.8440617828543244e-12,1.0409754707437682,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,4932ac8a4f1e709a,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,5.295194464280382,16.706755178800844,12.259615142396568,0.0,True,3,4,3096725.458075429,3117130.3025992163,"[16.706755178800844,5.295194464280382,14.776895784108476]","[0.05985602765354404,0.18885047692589418,0.06767321192456764]","[2.690649537182183e-07,1.1761519679832475e-08,5.5526159200042545e-08]",direct_vp,[],3100307.411157913,3096560,True,2168193.589337776,79.10192991819798,8.935011600204202,0.07666811234526694,"[5.055370677602853,4.944881722346138,5.131637190398676]",76.91112934400007,359.85424204399897,437.43820770799357,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00028089218422126924,2.203575374567904e-05,1.0409754707437682,nan,nan,nan,False,not_run,not_requested,"[16.706755178800844,5.295194464280382,14.776895784108476]","[0.05985602765354404,0.18885047692589418,0.06767321192456764]","[2.690649537182183e-07,1.1761519679832475e-08,5.5526159200042545e-08]",,,,2168193.589337776,79.10192991819798,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,72,2100195688,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2100195688,,,nan,,False,,361.4664630930056,0.00028089218422126924,0.00028089218422126924,2.203575374567904e-05,0.00021970820825976324,2.8440617828543244e-12,1.0409754707437682,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,018883a58d03d639,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,5.295194464280382,16.706755178800844,12.259615142396568,0.0,True,3,4,3096725.458075429,3117130.3025992163,"[16.706755178800844,5.295194464280382,14.776895784108476]","[0.05985602765354404,0.18885047692589418,0.06767321192456764]","[2.690649537182183e-07,1.1761519679832475e-08,5.5526159200042545e-08]",direct_vp,[],3100307.411157913,3096560,True,2168193.589337776,79.10192991819798,8.935011600204202,0.07666811234526694,"[5.055370677602853,4.944881722346138,5.131637190398676]",76.91112934400007,357.23839843199676,434.82236409599136,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00028089218422126924,2.203575374567904e-05,1.0409754707437682,nan,nan,nan,False,not_run,not_requested,"[16.706755178800844,5.295194464280382,14.776895784108476]","[0.05985602765354404,0.18885047692589418,0.06767321192456764]","[2.690649537182183e-07,1.1761519679832475e-08,5.5526159200042545e-08]",,,,2168193.589337776,79.10192991819798,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0013491241113749786,0.0013491241113749786,2,data_only_efim_tau_crb,0.010603160344031784,9.788397885032955e-05,9.788397885032955e-05,True,0.0014470080902253082,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,72,2100195688,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2100195688,,,nan,,False,,3.253334895998705,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,c45c98b9fecdce48,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0006937328862216464,nan,nan,0.0006937328862216464,False,c74090ee2666e0b285da3833dfd6aa0f2593b8f113092ef5692488e84b651980,1.0397225925702465,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,71,1982555292,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1982555292,,,nan,,False,,418.08693800999754,0.0018798501365867584,0.0018798501365867584,2.24134410000862e-05,5.150388592756511e-05,3.325815769775317e-13,1.3724570630076953,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,0747c309ab92427b,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,6.3152539053180305,48.8906200374885,20.84679467657941,0.0,True,3,4,3096725.458075429,3193330.2109983596,"[6.3152539053180305,48.8906200374885,7.334510086931698]","[0.15834676087236838,0.020453821186647382,0.13634175809157598]","[3.013386714551056e-07,4.43261291862648e-08,4.013080460955483e-07]",jnpp_then_vp,"[""poor_clock_consistency""]",3096594.286450092,3096560,True,2426329.114195211,85.99034479892,12.92999900759345,0.12488324738788244,"[5.0689658786348,5.169494576876213,4.8690269098837025]",67.6911874819998,379.86344611099776,448.2880587670006,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0018798501365867584,2.24134410000862e-05,1.3724570630076953,0.0018798214357241972,2.241323413922825e-05,1.3724570630077138,True,rollback,existing_selector_rollback,"[6.3152539053180305,48.8906200374885,7.334510086931698]","[0.15834676087236838,0.020453821186647382,0.13634175809157598]","[3.013386714551056e-07,4.43261291862648e-08,4.013080460955483e-07]","[6.3152539005432455,48.89062017427626,7.334510091408098]","[0.15834676099208989,0.020453821129421023,0.13634175800836384]","[1.7756361878030026e-07,5.1690161877177e-09,3.132259934989876e-07]",2426329.114195211,85.99034479892,2426329.3692018045,85.99033636138232,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,71,1982555292,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1982555292,,,nan,,False,,384.9915607139992,0.0018798501365867584,0.0018798501365867584,2.24134410000862e-05,5.150388592756511e-05,3.325815769775317e-13,1.3724570630076953,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,32932fc2212047ad,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,6.3152539053180305,48.8906200374885,20.84679467657941,0.0,True,3,4,3096725.458075429,3193330.2109983596,"[6.3152539053180305,48.8906200374885,7.334510086931698]","[0.15834676087236838,0.020453821186647382,0.13634175809157598]","[3.013386714551056e-07,4.43261291862648e-08,4.013080460955483e-07]",direct_vp,"[""poor_clock_consistency""]",3096594.286450092,3096560,True,2426329.114195211,85.99034479892,12.92999900759345,0.12488324738788244,"[5.0689658786348,5.169494576876213,4.8690269098837025]",67.6911874819998,381.3081788790005,449.73279153500334,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0018798501365867584,2.24134410000862e-05,1.3724570630076953,nan,nan,nan,False,not_run,not_requested,"[6.3152539053180305,48.8906200374885,7.334510086931698]","[0.15834676087236838,0.020453821186647382,0.13634175809157598]","[3.013386714551056e-07,4.43261291862648e-08,4.013080460955483e-07]",,,,2426329.114195211,85.99034479892,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,71,1982555292,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1982555292,,,nan,,False,,383.0649148859957,0.0018798501365867584,0.0018798501365867584,2.24134410000862e-05,5.150388592756511e-05,3.325815769775317e-13,1.3724570630076953,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,607b112e044cf6b2,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,6.3152539053180305,48.8906200374885,20.84679467657941,0.0,True,3,4,3096725.458075429,3193330.2109983596,"[6.3152539053180305,48.8906200374885,7.334510086931698]","[0.15834676087236838,0.020453821186647382,0.13634175809157598]","[3.013386714551056e-07,4.43261291862648e-08,4.013080460955483e-07]",direct_vp,"[""poor_clock_consistency""]",3096594.286450092,3096560,True,2426329.114195211,85.99034479892,12.92999900759345,0.12488324738788244,"[5.0689658786348,5.169494576876213,4.8690269098837025]",67.6911874819998,379.2857410180004,447.7103536740033,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0018798501365867584,2.24134410000862e-05,1.3724570630076953,nan,nan,nan,False,not_run,not_requested,"[6.3152539053180305,48.8906200374885,7.334510086931698]","[0.15834676087236838,0.020453821186647382,0.13634175809157598]","[3.013386714551056e-07,4.43261291862648e-08,4.013080460955483e-07]",,,,2426329.114195211,85.99034479892,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.020284848537442068,0.020284848537442068,2,data_only_efim_tau_crb,0.04111452352620469,4.7024903785210614e-05,4.7024903785210614e-05,True,0.020331873441227277,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,71,1982555292,-5.0,snr_db,-5.0,3,3,3,3,full_6d,1982555292,,,nan,,False,,3.804934220002906,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,cbc7f60222de2d68,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0006550613759588045,nan,nan,0.0006550613759588045,False,bdd039092dd082ec6fd57d77070067f9fd8178794fea592c3fc196eccf3a063c,1.3724489581785622,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
