figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason
fig2,free_jones_vp_force_rescue,0,3147786918,0.0,snr_db,0.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,540.5504135340016,0.00027213694036224627,0.00027213694036224627,4.83796800608287e-06,0.00012149900917548422,2.897578043687978e-13,0.39631226658976376,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,9397be91d7ff93ed,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[4.66117110779137e-06,6.598416027742098e-07,8.008205429805042e-06]",jnpp_then_vp,[],3101908.040746005,3096560,False,8784015.613537965,65.53508341994397,17.590422289122607,0.024728192784879918,"[5.003057421038621,4.942549780190982,4.970396344476029]",18.901341809003497,15.038177708003786,36.79477608700108,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.024922375343859826,0.0021351305917354673,0.39713557219610485,0.00027213694036224627,4.83796800608287e-06,0.39631226658976376,True,accepted,accepted
fig2,PEB,0,3147786918,0.0,snr_db,0.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,1.716106004008907,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,c56ef0b09ecaeefb,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0003571212682911131,nan,nan,0.0003571212682911131,False,962164d98d323cdd7cb400e4eec2c624a67a3254e86d277bb8039d2bde664ab1,0.3964529139661309,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig2,free_jones_vp,1,112311654,0.0,snr_db,0.0,3,3,3,3,full_6d,112311654,,,nan,,False,,143.72719242499443,0.005936852769109533,0.005936852769109533,0.0001945485810437172,0.002551789590937847,1.92604447426712e-12,0.30386921678176565,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,3cfa49a4be11638f,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[4.912297320077172e-07,7.249697218734447e-07,7.1785764299844676e-06]",direct_vp,"[""poor_clock_consistency""]",3096961.1165505396,3096560,True,5226245.181271671,96.11749218880948,7.504284525011509,0.1644270787749753,"[4.990838949965178,4.995234203949779,4.644254839531431]",24.329475502992864,142.01823127600073,166.7456787469855,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.005936852769109533,0.0001945485810437172,0.30386921678176565,nan,nan,nan,False,not_run,not_requested
fig2,free_jones_vp_gated_rescue,1,112311654,0.0,snr_db,0.0,3,3,3,3,full_6d,112311654,,,nan,,False,,141.51357673600432,0.005936852769109533,0.005936852769109533,0.0001945485810437172,0.002551789590937847,1.92604447426712e-12,0.30386921678176565,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,3cfa49a4be11638f,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[4.912297320077172e-07,7.249697218734447e-07,7.1785764299844676e-06]",direct_vp,"[""poor_clock_consistency""]",3096961.1165505396,3096560,True,5226245.181271671,96.11749218880948,7.504284525011509,0.1644270787749753,"[4.990838949965178,4.995234203949779,4.644254839531431]",24.329475502992864,139.7478349479934,164.47528241897817,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.005936852769109533,0.0001945485810437172,0.30386921678176565,nan,nan,nan,False,not_run,not_requested
fig2,free_jones_vp_force_rescue,1,112311654,0.0,snr_db,0.0,3,3,3,3,full_6d,112311654,,,nan,,False,,173.610689972993,0.005936852769109533,0.005936852769109533,0.0001945485810437172,0.002551789590937847,1.92604447426712e-12,0.30386921678176565,False,direct_vp_rollback,global_exact_spherical_vp,proposed_post_stage1,False,d5eb14ef3c08fc5f,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[4.912297320077172e-07,7.249697218734447e-07,7.1785764299844676e-06]",jnpp_then_vp,"[""poor_clock_consistency""]",3096961.1165505396,3096560,True,5226245.181271671,96.11749218880948,7.504284525011509,0.1644270787749753,"[4.990838949965178,4.995234203949779,4.644254839531431]",24.329475502992864,142.68843518701033,167.4158826579951,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.005936852769109533,0.0001945485810437172,0.30386921678176565,0.0011661818061180524,1.0960855352547929e-05,0.3038181583902808,True,rollback,existing_selector_rollback
fig2,PEB,1,112311654,0.0,snr_db,0.0,3,3,3,3,full_6d,112311654,,,nan,,False,,1.8246674980036914,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,84fedc971b3f8c03,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0004542847401665286,nan,nan,0.0004542847401665286,False,03cd7c332e4eed0126bd941bde17e626eadbdc845abb58ecb3c9db59f411c888,0.3038314297188423,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig2,free_jones_vp,2,3251202663,0.0,snr_db,0.0,3,3,3,3,full_6d,3251202663,,,nan,,False,,40.87589899399609,0.0008591214852812299,0.0008591214852812299,2.427807443777452e-05,0.0006888595271647855,3.0370821500364464e-13,0.22850834499208725,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,f3bf568758b2e0c2,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[7.788226793227575e-07,1.343297083150766e-06,1.6482146818984757e-05]",direct_vp,[],3093903.638674978,3096560,True,8431065.914857838,73.91707148975024,21.90744510026324,0.05420051258144031,"[4.903084227168864,5.010832206201771,5.024132689509093]",24.48147512100695,39.016216750009335,63.905680473020766,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008591214852812299,2.427807443777452e-05,0.22850834499208725,nan,nan,nan,False,not_run,not_requested
fig2,free_jones_vp_gated_rescue,2,3251202663,0.0,snr_db,0.0,3,3,3,3,full_6d,3251202663,,,nan,,False,,40.353178681994905,0.0008591214852812299,0.0008591214852812299,2.427807443777452e-05,0.0006888595271647855,3.0370821500364464e-13,0.22850834499208725,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,f3bf568758b2e0c2,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[7.788226793227575e-07,1.343297083150766e-06,1.6482146818984757e-05]",direct_vp,[],3093903.638674978,3096560,True,8431065.914857838,73.91707148975024,21.90744510026324,0.05420051258144031,"[4.903084227168864,5.010832206201771,5.024132689509093]",24.48147512100695,38.486665440999786,63.37612916401122,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008591214852812299,2.427807443777452e-05,0.22850834499208725,nan,nan,nan,False,not_run,not_requested
fig2,free_jones_vp_force_rescue,2,3251202663,0.0,snr_db,0.0,3,3,3,3,full_6d,3251202663,,,nan,,False,,81.33239346499613,0.0008591214852812299,0.0008591214852812299,2.427807443777452e-05,0.0006888595271647855,3.0370821500364464e-13,0.22850834499208725,False,direct_vp_rollback,global_exact_spherical_vp,proposed_post_stage1,False,110428746b4649a7,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[7.788226793227575e-07,1.343297083150766e-06,1.6482146818984757e-05]",jnpp_then_vp,[],3093903.638674978,3096560,True,8431065.914857838,73.91707148975024,21.90744510026324,0.05420051258144031,"[4.903084227168864,5.010832206201771,5.024132689509093]",24.48147512100695,35.81182745000115,60.70129117301258,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008591214852812299,2.427807443777452e-05,0.22850834499208725,0.0015369838240855609,1.5068297630805647e-05,0.22850747852869957,True,rollback,existing_selector_rollback
fig2,PEB,2,3251202663,0.0,snr_db,0.0,3,3,3,3,full_6d,3251202663,,,nan,,False,,1.445014072000049,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,2e1a30c8a557fa67,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00034924305916974056,nan,nan,0.00034924305916974056,False,8987930e90af29d022988cd1458542371c71a26f04123b06ffb10e357efad045,0.2287057192270079,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig2,free_jones_vp,3,3422926171,0.0,snr_db,0.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,24.805614584998693,0.00027600342094026304,0.00027600342094026304,1.0066392792782564e-05,3.586729332996736e-05,1.3010643484324283e-12,0.27814527086432,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,9bdab631815a503a,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[9.571729796653208e-06,4.86356773878928e-07,1.3091266070338211e-06]",direct_vp,[],3097496.0962430984,3096560,True,8560218.69993292,79.30497835969129,17.190007279340318,0.06613913106254612,"[4.9344949986482565,4.931813135879236,5.073437126357691]",19.730525970007875,23.29158107099647,43.389170095004374,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00027600342094026304,1.0066392792782564e-05,0.27814527086432,nan,nan,nan,False,not_run,not_requested
fig2,free_jones_vp_gated_rescue,3,3422926171,0.0,snr_db,0.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,24.476063258000067,0.00027600342094026304,0.00027600342094026304,1.0066392792782564e-05,3.586729332996736e-05,1.3010643484324283e-12,0.27814527086432,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,9bdab631815a503a,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[9.571729796653208e-06,4.86356773878928e-07,1.3091266070338211e-06]",direct_vp,[],3097496.0962430984,3096560,True,8560218.69993292,79.30497835969129,17.190007279340318,0.06613913106254612,"[4.9344949986482565,4.931813135879236,5.073437126357691]",19.730525970007875,22.742952929009334,42.84054195301724,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00027600342094026304,1.0066392792782564e-05,0.27814527086432,nan,nan,nan,False,not_run,not_requested
fig2,free_jones_vp_force_rescue,3,3422926171,0.0,snr_db,0.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,57.06780127900129,0.00027600342094026304,0.00027600342094026304,1.0066392792782564e-05,3.586729332996736e-05,1.3010643484324283e-12,0.27814527086432,False,direct_vp_rollback,global_exact_spherical_vp,proposed_post_stage1,False,508d15c73286b9a8,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[9.571729796653208e-06,4.86356773878928e-07,1.3091266070338211e-06]",jnpp_then_vp,[],3097496.0962430984,3096560,True,8560218.69993292,79.30497835969129,17.190007279340318,0.06613913106254612,"[4.9344949986482565,4.931813135879236,5.073437126357691]",19.730525970007875,23.007219633989735,43.10480865799764,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00027600342094026304,1.0066392792782564e-05,0.27814527086432,0.0014925631394697137,1.6409002834378245e-05,0.278146113922466,True,rollback,existing_selector_rollback
fig2,PEB,3,3422926171,0.0,snr_db,0.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,1.6070280599960824,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,bc5e967b7d248463,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00034567784068279895,nan,nan,0.00034567784068279895,False,46cd992e29b4ed53a81086c84bc1f4ac1f18d574a113993f628fc89e5c6f52c7,0.2780626491560737,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig2,free_jones_vp,4,287230138,0.0,snr_db,0.0,3,3,3,3,full_6d,287230138,,,nan,,False,,25.049451316997875,0.0008855984938348152,0.0008855984938348152,2.1048102448940132e-05,0.0007762522850931428,4.713695925294064e-13,0.4943252123242158,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,12d5c2c30ce0ab49,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[6.927430622935111e-06,3.6899788788698357e-07,1.056972747793889e-05]",direct_vp,[],3096369.1408579536,3096560,True,9220491.281064963,76.11005245691015,15.145906726761309,0.05592584095928371,"[4.896554958859048,4.981500875948162,5.032102038237117]",19.43707134500437,23.241634304999025,43.02861436200328,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008855984938348152,2.1048102448940132e-05,0.4943252123242158,nan,nan,nan,False,not_run,not_requested
fig2,free_jones_vp_gated_rescue,4,287230138,0.0,snr_db,0.0,3,3,3,3,full_6d,287230138,,,nan,,False,,27.32335102999059,0.0008855984938348152,0.0008855984938348152,2.1048102448940132e-05,0.0007762522850931428,4.713695925294064e-13,0.4943252123242158,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,12d5c2c30ce0ab49,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[6.927430622935111e-06,3.6899788788698357e-07,1.056972747793889e-05]",direct_vp,[],3096369.1408579536,3096560,True,9220491.281064963,76.11005245691015,15.145906726761309,0.05592584095928371,"[4.896554958859048,4.981500875948162,5.032102038237117]",19.43707134500437,25.328247397002997,45.115227454007254,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008855984938348152,2.1048102448940132e-05,0.4943252123242158,nan,nan,nan,False,not_run,not_requested
fig2,free_jones_vp_force_rescue,4,287230138,0.0,snr_db,0.0,3,3,3,3,full_6d,287230138,,,nan,,False,,44.518371166996076,0.0008855984938348152,0.0008855984938348152,2.1048102448940132e-05,0.0007762522850931428,4.713695925294064e-13,0.4943252123242158,False,direct_vp_rollback,global_exact_spherical_vp,proposed_post_stage1,False,49ee51ccf0ef6f17,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[6.927430622935111e-06,3.6899788788698357e-07,1.056972747793889e-05]",jnpp_then_vp,[],3096369.1408579536,3096560,True,9220491.281064963,76.11005245691015,15.145906726761309,0.05592584095928371,"[4.896554958859048,4.981500875948162,5.032102038237117]",19.43707134500437,25.86107995500788,45.64806001201214,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008855984938348152,2.1048102448940132e-05,0.4943252123242158,0.0008901435876549504,5.378360858635114e-06,0.4943110633511327,True,rollback,existing_selector_rollback
fig2,PEB,4,287230138,0.0,snr_db,0.0,3,3,3,3,full_6d,287230138,,,nan,,False,,1.6005454179976368,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,67bf76dab74cb721,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0003173516997247758,nan,nan,0.0003173516997247758,False,5e2bbcb0020ceb055cecd7713a3c0bd2d6345de855a642d5a5df4231b5553da9,0.4943582367100889,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig2,free_jones_vp,5,2290547997,0.0,snr_db,0.0,3,3,3,3,full_6d,2290547997,,,nan,,False,,318.2168224740017,0.008332609507097967,0.008332609507097967,0.0023179299792089178,0.007356487827837157,2.650194325563595e-12,0.27340486207357817,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,6255a5d44ce9878d,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[3.224459084621983e-05,1.63948827402397e-08,7.56868853958958e-06]",jnpp_then_vp,[],3101165.8845067155,3096560,False,7086225.442121863,75.49548872281342,18.89369544651652,0.03377288549233204,"[5.003572770181849,5.024017652833678,5.083215958803989]",23.99583160498878,273.21857256600924,297.6409891020012,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.008332609507097967,0.0023179299792089178,0.27340486207357817,nan,nan,nan,False,not_run,not_requested
fig2,free_jones_vp_gated_rescue,5,2290547997,0.0,snr_db,0.0,3,3,3,3,full_6d,2290547997,,,nan,,False,,361.09690869199403,0.0005680344979014998,0.0005680344979014998,4.697772775037857e-06,3.610921084236947e-05,8.23687216225269e-13,0.27277058634118806,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,6255a5d44ce9878d,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[3.16702048323771e-05,2.563083840365705e-08,8.17452513354152e-06]",jnpp_then_vp,[],3101165.8845067155,3096560,False,7086225.442121863,75.49548872281342,18.89369544651652,0.03377288549233204,"[5.003572770181849,5.024017652833678,5.083215958803989]",23.99583160498878,50.550709098009975,77.22237783900346,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.008332609507097967,0.0023179299792089178,0.27340486207357817,0.0005680344979014998,4.697772775037857e-06,0.27277058634118806,True,accepted,accepted
fig2,free_jones_vp_force_rescue,5,2290547997,0.0,snr_db,0.0,3,3,3,3,full_6d,2290547997,,,nan,,False,,356.26261791000434,0.0005680344979014998,0.0005680344979014998,4.697772775037857e-06,3.610921084236947e-05,8.23687216225269e-13,0.27277058634118806,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,0ee697043ea87368,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[3.16702048323771e-05,2.563083840365705e-08,8.17452513354152e-06]",jnpp_then_vp,[],3101165.8845067155,3096560,False,7086225.442121863,75.49548872281342,18.89369544651652,0.03377288549233204,"[5.003572770181849,5.024017652833678,5.083215958803989]",23.99583160498878,52.723276732998784,79.18135005798831,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.008332609507097967,0.0023179299792089178,0.27340486207357817,0.0005680344979014998,4.697772775037857e-06,0.27277058634118806,True,accepted,accepted
fig2,PEB,5,2290547997,0.0,snr_db,0.0,3,3,3,3,full_6d,2290547997,,,nan,,False,,1.432833714003209,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,845fd8f2f7a54d77,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0003836718619475291,nan,nan,0.0003836718619475291,False,67bda20771f0d568ecce0f5655027c82d34411909a85bc35ee765accf01ed33e,0.27300020886016524,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
