snr_db,seed,weight_mode,selected_branch,ue_position_rmse_m,y_nmse,raw_objective,total_runtime_s,error_message,assignment_margin,sigma_delta_t_ns,rank1_ratio_max,initial_z_residual,direct_vp_good,direct_vp_raw_objective,direct_vp_nfev,stage2_rescue_mode,jnpp_weight_mode,jnpp_weights,jnpp_rank1_ratios,jnpp_use_leave_one_out,jnpp_leave_one_out_effective,jnpp_num_candidates,jnpp_num_subsets,jnpp_best_objective,jnpp_best_clock_std_ns,jnpp_runtime_s,direct_vp_selected,jnpp_selected,rollback_selected
-20.0,2070,equal,direct_vp_rollback,1.1647059744039148,0.9964041724916134,15.769929402015322,123.4428590760217,,0.15078568050836494,28.033019380336324,0.9847069663352114,0.9905478600389852,False,15.769929402015322,18,robust_jnpp,equal,"[1.0, 1.0]","[0.9847069663352114, 0.23263332849097665]",True,False,1,1,1.0001529095136727,31.775976511181543,1.3190085089881904,False,False,True
-20.0,2070,exponential,direct_vp_rollback,1.1647059744039148,0.9964041724916134,15.769929402015322,103.25995413601049,,0.15078568050836494,28.033019380336324,0.9847069663352114,0.9905478600389852,False,15.769929402015322,18,robust_jnpp,exponential,"[0.13953861127700948, 0.6279676309083176]","[0.9847069663352114, 0.23263332849097665]",True,False,1,1,0.140084567079715,31.421946221853577,2.153539749997435,False,False,True
-20.0,2070,inverse_rank,direct_vp_rollback,1.1647059744039148,0.9964041724916134,15.769929402015322,136.1147376630106,,0.15078568050836494,28.033019380336324,0.9847069663352114,0.9905478600389852,False,15.769929402015322,18,robust_jnpp,inverse_rank,"[0.12285945492193137, 1.8771405450780687]","[0.9847069663352114, 0.23263332849097665]",True,False,1,1,0.12203441261472371,30.84399346936449,2.0215804729959927,False,False,True
-20.0,2071,equal,direct_vp,0.004512493466975145,0.0005423331011749743,13.508091299499698,40.54683035798371,,4.92817856044625,0.17681527774534872,0.42510364019434743,0.9901262155572819,True,13.508091299499698,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2071,exponential,direct_vp,0.004512493466975145,0.0005423331011749743,13.508091299499698,40.224808833008865,,4.92817856044625,0.17681527774534872,0.42510364019434743,0.9901262155572819,True,13.508091299499698,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2071,inverse_rank,direct_vp,0.004512493466975145,0.0005423331011749743,13.508091299499698,39.44925634498941,,4.92817856044625,0.17681527774534872,0.42510364019434743,0.9901262155572819,True,13.508091299499698,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2072,equal,direct_vp_rollback,1.049722701034877,0.9994792767670854,73.12449538770035,93.59886057098629,,0.004519487839207371,25.118790350133107,0.991562192505334,0.9998840720509216,False,73.12449538770035,13,robust_jnpp,equal,"[1.0, 1.0]","[0.23195225399202993, 0.991562192505334]",True,False,1,1,1.970115143464056,26.960930686436186,1.1769206270109862,False,False,True
-20.0,2072,exponential,direct_vp_rollback,1.049722701034877,0.9994792767670854,73.12449538770035,91.72013611899456,,0.004519487839207371,25.118790350133107,0.991562192505334,0.9998840720509216,False,73.12449538770035,13,robust_jnpp,exponential,"[0.6288235992333164, 0.13763852905498694]","[0.23195225399202993, 0.991562192505334]",True,False,1,1,0.7583207314217625,26.961953990760932,1.992200506007066,False,False,True
-20.0,2072,inverse_rank,direct_vp_rollback,1.049722701034877,0.9994792767670854,73.12449538770035,104.40284821999376,,0.004519487839207371,25.118790350133107,0.991562192505334,0.9998840720509216,False,73.12449538770035,13,robust_jnpp,inverse_rank,"[1.879277193421748, 0.12072280657825211]","[0.23195225399202993, 0.991562192505334]",True,False,1,1,1.9819667093635098,26.9631270861932,1.8058347599871922,False,False,True
-20.0,2073,equal,direct_vp,0.0014296543396909369,0.00033111875896441983,21.32421581957332,40.89519521698821,,5.9686942422939495,0.5051761343594168,0.37652791808598085,0.9904133642575289,True,21.32421581957332,6,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2073,exponential,direct_vp,0.0014296543396909369,0.00033111875896441983,21.32421581957332,43.484460693987785,,5.9686942422939495,0.5051761343594168,0.37652791808598085,0.9904133642575289,True,21.32421581957332,6,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2073,inverse_rank,direct_vp,0.0014296543396909369,0.00033111875896441983,21.32421581957332,44.27718110597925,,5.9686942422939495,0.5051761343594168,0.37652791808598085,0.9904133642575289,True,21.32421581957332,6,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2074,equal,direct_vp,0.5982687256411281,0.0018537801267596611,8.147719175761154,49.59030479702051,,0.5800711511277371,1.5845097132816999,0.9337558007747118,0.9902053303740681,True,8.147719175761154,9,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2074,exponential,direct_vp,0.5982687256411281,0.0018537801267596611,8.147719175761154,60.99677781999344,,0.5800711511277371,1.5845097132816999,0.9337558007747118,0.9902053303740681,True,8.147719175761154,9,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2074,inverse_rank,direct_vp,0.5982687256411281,0.0018537801267596611,8.147719175761154,49.802542422985425,,0.5800711511277371,1.5845097132816999,0.9337558007747118,0.9902053303740681,True,8.147719175761154,9,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-25.0,2025,equal,direct_vp_rollback,0.19474173079486184,0.9918715066000369,84.10811295212591,121.33805930399103,,0.09455839077891341,26.333135292919422,0.9854566283858829,0.9974509388773626,False,84.10811295212591,18,robust_jnpp,equal,"[1.0, 1.0]","[0.4340591091942365, 0.9854566283858829]",True,False,1,1,0.9964655720848699,24.76910232996682,1.3557990810077172,False,False,True
-25.0,2025,exponential,direct_vp_rollback,0.19474173079486184,0.9918715066000369,84.10811295212591,125.22553226302261,,0.09455839077891341,26.333135292919422,0.9854566283858829,0.9974509388773626,False,84.10811295212591,18,robust_jnpp,exponential,"[0.4197406668097306, 0.1393295544351975]","[0.4340591091942365, 0.9854566283858829]",True,False,1,1,0.5520514827403812,25.98413004666459,1.4494601880142,False,False,True
-25.0,2025,inverse_rank,direct_vp_rollback,0.19474173079486184,0.9918715066000369,84.10811295212591,132.62564826899325,,0.09455839077891341,26.333135292919422,0.9854566283858829,0.9974509388773626,False,84.10811295212591,18,robust_jnpp,inverse_rank,"[1.6635830187359018, 0.33641698126409814]","[0.4340591091942365, 0.9854566283858829]",True,False,1,1,0.3364603116878303,24.791029209150693,1.3676845010195393,False,False,True
-25.0,2026,equal,direct_vp,0.002831452670455377,0.002234464448814197,148.69900987353785,40.42439113900764,,2.2968135677950388,0.29922267540307285,0.5848909485515339,0.9970235398766566,True,148.69900987353785,4,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-25.0,2026,exponential,direct_vp,0.002831452670455377,0.002234464448814197,148.69900987353785,70.81271459901473,,2.2968135677950388,0.29922267540307285,0.5848909485515339,0.9970235398766566,True,148.69900987353785,4,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-25.0,2026,inverse_rank,direct_vp,0.002831452670455377,0.002234464448814197,148.69900987353785,35.60755305501516,,2.2968135677950388,0.29922267540307285,0.5848909485515339,0.9970235398766566,True,148.69900987353785,4,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
