suite,x_name,x_value,variant,variant_label,n,n_failed,n_success,success_rate,failure_rate,position_rmse_m,position_mean_error_m,position_conditional_rmse_m,position_median_m,position_p90_m,position_p95_m,peb_position_m_mean,peb_position_m_rms,clock_rmse_ns,clock_median_ns,clock_p90_ns,clock_p95_ns,channel_nmse_mean,channel_nmse_median,channel_nmse_p90,channel_nmse_p95,conditional_outlier_rate,outlier_rate,catastrophic_rate,outlier_ci_low,outlier_ci_high,outlier_ci_method,runtime_mean_s,runtime_median_s,runtime_p95_s,peak_rss_median_mb,peak_rss_max_mb,stage1_runtime_median_s,mksc_projection_runtime_median_s,common_geometry_runtime_median_s,anchor_refresh_runtime_median_s,stage3_runtime_median_s,clock_certificate_rate,clock_certificate_gap_p95,stage1_basin_acquisition_rate,stage1_delay_rmse_ns_median,stage1_delay_rmse_ns_p95,common_geometry_hessian_min_eig_median
scaling,M_R,4096,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.06042792873021648,0.009532108397432232,0.001250045418798146,0.0008160739195416307,0.0021750939868014534,0.0024371763654047747,nan,nan,0.20140282585808458,0.0021949174868681,0.0045309004971939276,0.005143722634848711,0.002842507080111983,4.8207434942594644e-05,7.788363122000159e-05,8.97418834316465e-05,0.02,0.02,0.02,0.000506227983040829,0.1064695457114999,Clopper-Pearson exact,19.12717806795612,20.11928896419704,26.039027179032562,nan,nan,19.51494098547846,0.8283722540363669,1.7169154058210552,0.16501761693507433,0.6590846609324217,1.0,5.034304947048681e-10,0.98,0.06948543699443818,0.4330361543153341,9.275169251481096
scaling,M_R,4096,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.45477512635289447,0.19685529936800958,0.0011460809109526716,0.0009260823451231415,0.7000018282289779,0.7554979531180697,nan,nan,0.8256156722440935,0.002792040080268507,0.0851492354367991,0.9927254462611856,0.08798462095984781,7.619304632262828e-05,0.1677535918591511,0.8252983974119747,0.24,0.24,0.24,0.13060991619745735,0.3816907481040382,Clopper-Pearson exact,16.91556783715263,17.74005921324715,23.280131033994255,nan,nan,16.610512256156653,0.0,0.0,0.0,0.9893742809072137,nan,nan,0.68,0.1204372468886237,65.39164681267927,nan
scaling,N,31,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.4599846691847694,0.2591652381278015,0.0018527316099656817,0.0022783235964237416,0.8503691202649404,1.0244970138830067,nan,nan,1.255980780658251,0.012871394902723444,2.2377757674461596,3.1279781788119494,0.23556812191724297,0.00013346309050768414,0.8618350096158425,0.9740429561487185,0.34,0.34,0.34,0.21205471343538174,0.48765248772158837,Clopper-Pearson exact,15.297508812937885,16.416269924957305,20.43681054092012,nan,nan,15.882770114578307,0.16320920689031482,1.8801383981481194,0.0783676109276712,0.6030862014740705,1.0,5.148119617581289e-10,0.66,4.622864580523689,70.01723986260492,3.0481487689058735
scaling,N,31,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.9998748452037773,0.7163630933463955,0.0030772243871514905,0.6191128565549258,1.8035066806822795,2.0468069209256425,nan,nan,2.1038411660884897,1.2496353126606157,3.5334381649434623,3.9885604149743625,0.5149986144799713,0.614241295971975,0.9930189852953517,0.994480745160986,0.66,0.66,0.66,0.5123475122784118,0.7879452865646183,Clopper-Pearson exact,13.320223186705261,14.651704762130976,17.556287660636006,nan,nan,13.097835617139935,0.0,0.0,0.0,1.0660394541919231,nan,nan,0.14,43.9474747012886,83.39941343553036,nan
scaling,N,47,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.1956916960310749,0.052350050378524415,0.0025236996578789734,0.0010740130237893645,0.0037959982436705834,0.4769449156145845,nan,nan,0.4711867531012592,0.002742076937708814,0.013006610966880976,0.3947479512266954,0.04187740948853511,6.294070621082279e-05,0.008581430018385433,0.11639924887883774,0.08,0.08,0.08,0.02222796365492976,0.19234278359596277,Clopper-Pearson exact,15.645308071505278,16.837408886756748,21.624851310113442,nan,nan,16.09588542720303,0.3637029314413667,1.6946797496639192,0.10440516099333763,0.6178474621847272,1.0,5.351504620058278e-10,0.9,0.2417040322615544,33.73775059741488,6.232780083807164
scaling,N,47,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.3984850492612441,0.17415427949688425,0.0012130148130178307,0.001283491302724804,0.7000009254005235,0.7859079983206803,nan,nan,0.9822447396978257,0.004921401550286241,0.1694110769707594,2.5699965592620697,0.06422254576641243,0.0012566432450989665,0.16583844812270912,0.26068317148171904,0.22,0.22,0.22,0.11526582603784859,0.3596118885657894,Clopper-Pearson exact,14.064471706394107,14.471426569856703,18.29926850181073,nan,nan,13.790168862324208,0.0,0.0,0.0,0.9410924213007092,nan,nan,0.38,1.016105289950807,78.48516469541647,nan
scaling,N,63,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.06042792873021648,0.009532108397432232,0.001250045418798146,0.0008160739195416307,0.0021750939868014534,0.0024371763654047747,nan,nan,0.20140282585808458,0.0021949174868681,0.0045309004971939276,0.005143722634848711,0.002842507080111983,4.8207434942594644e-05,7.788363122000159e-05,8.97418834316465e-05,0.02,0.02,0.02,0.000506227983040829,0.1064695457114999,Clopper-Pearson exact,19.484884684700518,19.702826795633882,26.27210266259499,nan,nan,18.989038170780987,0.7833019546233118,1.5910625816322863,0.15686351666226983,0.6067351903766394,1.0,5.034304947048681e-10,0.98,0.06948543699443818,0.4330361543153341,9.275169251481096
scaling,N,63,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.45477512635289447,0.19685529936800958,0.0011460809109526716,0.0009260823451231415,0.7000018282289779,0.7554979531180697,nan,nan,0.8256156722440935,0.002792040080268507,0.0851492354367991,0.9927254462611856,0.08798462095984781,7.619304632262828e-05,0.1677535918591511,0.8252983974119747,0.24,0.24,0.24,0.13060991619745735,0.3816907481040382,Clopper-Pearson exact,16.492528055552395,17.319011938758194,21.89179735272191,nan,nan,16.494119840674102,0.0,0.0,0.0,0.9599242778494954,nan,nan,0.68,0.1204372468886237,65.39164681267927,nan
scaling,N,95,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.1656201487736632,0.0242991711635816,0.0010264219060890257,0.000804566644498408,0.001448846423147106,0.0021287909855816725,nan,nan,0.21654664501897186,0.001545272450380374,0.003585800794718789,0.004153382430960811,0.019877933657479883,3.4663846213706966e-05,5.234866498286815e-05,5.971141206444871e-05,0.02,0.02,0.02,0.000506227983040829,0.1064695457114999,Clopper-Pearson exact,26.813595244083555,28.02761048823595,35.44278992032631,nan,nan,27.00577723328024,1.8065080349333584,1.9906340157613158,0.29266698798164725,0.8016675510443747,1.0,4.63213968702659e-10,0.98,0.020966044874446504,0.20626752718126537,11.284664031066566
scaling,N,95,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.3192960337170343,0.15026893058937035,0.0009811287967495547,0.0008691683634105896,0.7000000294745465,0.7000003669490364,nan,nan,0.01754125997195754,0.0022674122178338407,0.03195808001497802,0.046250751268228155,0.015263467748850774,4.119653378979473e-05,0.05659178165289542,0.10781843224697023,0.22,0.22,0.22,0.11526582603784859,0.3596118885657894,Clopper-Pearson exact,23.76554049834609,25.100981512106955,32.209083921927956,nan,nan,24.04124283604324,0.0,0.0,0.0,1.0045657944865525,nan,nan,0.76,0.026380180093500433,1.7623833708466234,nan
scaling,T,128,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.08684040429198282,0.013726990381585601,0.001723279426607852,0.0012773189886844884,0.0028151746642274696,0.0030654208832347615,nan,nan,0.09223566493101927,0.0029068718976220757,0.0069934509186529515,0.00889974243893169,0.003630422492797178,0.00010354373847260694,0.0001542815191644131,0.00020369336778564202,0.02,0.02,0.02,0.000506227983040829,0.1064695457114999,Clopper-Pearson exact,9.858314165566117,9.635502772405744,12.68767376677133,nan,nan,9.237338177859783,0.25961802853271365,0.7060118555091321,0.06902456469833851,0.33972990745678544,1.0,4.0196152955229596e-10,0.98,0.128132016131066,0.7064759983090132,8.357959619749845
scaling,T,128,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.5293166197105286,0.2723210245005868,0.001452050998948887,0.0017478594383908965,0.7059673990648972,0.9898627373572726,nan,nan,0.8627934188790787,0.004618578413665501,0.37207838374509783,1.44252771865005,0.1508161459872366,0.0013478029577932002,0.940835270656348,0.9693223045349635,0.32,0.32,0.32,0.19520419466283928,0.4669938401147306,Clopper-Pearson exact,8.797027027662843,8.370815528556705,13.436344478605314,nan,nan,7.948095858097076,0.0,0.0,0.0,0.4121334543451667,nan,nan,0.42,0.41586659538739035,43.426744247878574,nan
scaling,T,256,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.06042792873021648,0.009532108397432232,0.001250045418798146,0.0008160739195416307,0.0021750939868014534,0.0024371763654047747,nan,nan,0.20140282585808458,0.0021949174868681,0.0045309004971939276,0.005143722634848711,0.002842507080111983,4.8207434942594644e-05,7.788363122000159e-05,8.97418834316465e-05,0.02,0.02,0.02,0.000506227983040829,0.1064695457114999,Clopper-Pearson exact,18.86494621725753,19.526009913068265,24.853145932778716,nan,nan,18.955940910149366,0.816655055154115,1.6156381261534989,0.132020584307611,0.537456844933331,1.0,5.034304947048681e-10,0.98,0.06948543699443818,0.4330361543153341,9.275169251481096
scaling,T,256,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.45477512635289447,0.19685529936800958,0.0011460809109526716,0.0009260823451231415,0.7000018282289779,0.7554979531180697,nan,nan,0.8256156722440935,0.002792040080268507,0.0851492354367991,0.9927254462611856,0.08798462095984781,7.619304632262828e-05,0.1677535918591511,0.8252983974119747,0.24,0.24,0.24,0.13060991619745735,0.3816907481040382,Clopper-Pearson exact,16.567486092709004,16.826845260802656,22.56309645860456,nan,nan,16.148243848700076,0.0,0.0,0.0,0.9352651224471629,nan,nan,0.68,0.1204372468886237,65.39164681267927,nan
scaling,T,32,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.37557071597380287,0.11353967307875179,0.002612334952569099,0.0020065513195729615,0.07818236239158367,0.8396859145675485,nan,nan,0.6152092492363218,0.007359385541361498,0.017408490246805,1.6408912665563145,0.06832278802022673,0.00046073389637062113,0.004640591569566599,0.7774438373384671,0.1,0.1,0.1,0.03327509358902247,0.21813536643420225,Clopper-Pearson exact,5.063188995197415,4.729392229113728,7.166358220996335,nan,nan,4.547865335363895,0.04652389045804739,0.19656202383339405,0.023820532485842705,0.2028053137473762,1.0,5.508097249324153e-10,0.88,0.20374655620320087,3.215882516599963,5.726943531586122
scaling,T,32,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.7244112935347597,0.5320314676790832,0.0023663333880749706,0.6848456003070191,1.1202584318675526,1.3784010522785795,nan,nan,1.7040955006294023,0.033098445925696815,3.7681538295595463,4.2793703905252185,0.28483832431163747,0.07874237757360303,0.961906716069943,0.9743547110252975,0.64,0.64,0.64,0.4919313522856012,0.7708429331794127,Clopper-Pearson exact,4.818681256528944,4.494459407404065,6.9704899108037335,nan,nan,4.2429575505666435,0.0,0.0,0.0,0.23702427558600903,nan,nan,0.18,0.6351951185916009,53.431253535828525,nan
scaling,T,64,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.1704036445222328,0.033623110820174,0.0026254938904442275,0.0018453216802093882,0.004418774127708905,0.005328522479340834,nan,nan,0.47154105162158716,0.0040969058676940395,0.010895668340297152,0.013820453348346168,0.035284393442590725,0.00019589405937809492,0.0002519997352150747,0.0002830291848751795,0.04,0.04,0.04,0.004881433426164382,0.1371376256039674,Clopper-Pearson exact,6.185405947621912,5.786425635684282,10.581793632963672,nan,nan,5.542727341409773,0.1055733053945005,0.3068387182429433,0.032889644149690866,0.2298386567272246,1.0,4.658974356220463e-10,0.96,0.155046226482277,3.7536473041985507,7.511383358440263
