figure,trial_id,seed,snr_db,true_K,assumed_K,calibration_std_deg,delta_tau_min_ns,target_delta_tau_min_ns,achieved_delta_tau_min_ns,resolvability_target_abs_error_ns,resolvability_geometry_valid,resolvability_bracket_valid,T,ris_side,M_R,r_ue_m,baseline,position_rmse_m,outlier_flag,y_nmse,raw_objective_final,runtime_s,failed,error,y_noisy_hash,data_hash,warning,peb_position_m,peb_free_jones_m,peb_constrained_jones_m,peb_anchored_jones_m,peb_variant,jones_bound_type,constrained_jones_peb_m,anchored_jones_peb_m,free_jones_peb_m,peb_fim_rank_chi_free,peb_fim_rank_chi_constrained,peb_fim_rank_chi_anchored,peb_fim_cond_chi_free,peb_fim_cond_chi_constrained,peb_fim_cond_chi_anchored,peb_clock_schur_used,peb_rank_deficient,anchored_prior_scaling,anchored_prior_lambda,anchored_prior_precision_norm,peb_free_projection_schur_relerr,peb_con_minus_free_min_eig,peb_hyb_minus_free_min_eig,peb_ordering_ok,peb_is_data_only,peb_uses_regularization,nuisance_model,clock_eliminated,efim_condition_number,efim_parameter_order,peb_reference_type,peb_reference_data_hash,batch_size,max_batch_memory_mb,num_batches,baseline_backend,gpu_used,gpu_device,gpu_num_batches,gpu_batch_size,cache_enabled,cache_hits,cache_misses,cache_estimated_bytes,scoring_time_s,backend_warning,factorized_scoring,score_mode,coarse_backend,coarse_gpu_used,local_refinement_backend,local_refinement_gpu_used,wls_backend,mixed_backend,k_mismatch_scene_mode,true_scene_hash,estimator_scene_hash,first_trueK_preserved,rss_mb_before,rss_mb_after,selected_branch,proposed_stage2_policy,ngc_policy_active,ngc_rescue_requested,rescue_requested,ngc_selected_by,ngc_final_unreliable,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,vp_dictionary_mode,vp_dictionary_mode_requested,vp_jacobian_mode,vp_matrix_free_enabled,vp_matrix_free_fallback_reason,vp_precontract_static_modes,vp_factor_cache_hits,vp_factor_cache_misses,vp_matrix_free_num_objective_calls,vp_matrix_free_debug_num_compares,vp_matrix_free_debug_rel_G_diff,vp_matrix_free_debug_rel_b_diff,vp_matrix_free_debug_rel_x_hat_diff,vp_matrix_free_debug_rel_regularized_objective_diff,vp_matrix_free_debug_rel_gradient_diff
fig9,13,1088654624,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.0008828479294746304,0,0.06115100641236078,0.17516505726776221,97.88630294427276,False,,b2472b347a9e89f2,41bcf0268d8586ec,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,slice_physical_scene,5fd877b81f14eba7,4a83490a7d619dcb,True,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig9,13,1088654624,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,1.541855545422229,1,0.48167499995093127,0.24441889623319846,23.46400643698871,False,,b2472b347a9e89f2,41bcf0268d8586ec,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,21354,cupy,True,0,21354,10,True,0,2,80493927,6.361144308000803,,True,factorized_group_projection,,,,,,False,slice_physical_scene,5fd877b81f14eba7,4a83490a7d619dcb,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,13,1088654624,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.20653389552322912,1,0.3846416559888186,0.22850311209204713,6.659885768778622,False,,b2472b347a9e89f2,41bcf0268d8586ec,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,80514023,6.607834159396589,,True,factorized_2K_gram_projection,,,,,,False,slice_physical_scene,5fd877b81f14eba7,4a83490a7d619dcb,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,13,1088654624,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.869491909566015,1,0.9994966174032833,0.32988892863326597,1.6613740622997284,False,,b2472b347a9e89f2,41bcf0268d8586ec,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,40,mixed,True,0,40,128,True,0,2,82576712,0.40314334630966187,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,slice_physical_scene,5fd877b81f14eba7,4a83490a7d619dcb,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,13,1088654624,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.0008384751445172106,0,7.913008326831604e-06,0.16504163805424119,48.40899681951851,False,,b2472b347a9e89f2,b0d83ce12ff9987e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,matched_physical_scene,5fd877b81f14eba7,5fd877b81f14eba7,True,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig9,13,1088654624,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,3.2497581552089585,1,0.4802032811355473,0.24417513944871796,40.18547819182277,False,,b2472b347a9e89f2,b0d83ce12ff9987e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,48045,cupy,True,0,48045,10,True,0,2,203225333,11.651719608344138,,True,factorized_group_projection,,,,,,False,matched_physical_scene,5fd877b81f14eba7,5fd877b81f14eba7,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,13,1088654624,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.20653389552322912,1,0.3841869596628965,0.22843326035722114,9.406094617210329,False,,b2472b347a9e89f2,b0d83ce12ff9987e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,203245429,9.340487797744572,,True,factorized_2K_gram_projection,,,,,,False,matched_physical_scene,5fd877b81f14eba7,5fd877b81f14eba7,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,13,1088654624,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.6222949715930481,1,0.9811077505521425,0.3268366862872879,2.3237065197899938,False,,b2472b347a9e89f2,b0d83ce12ff9987e,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,206207801,0.5593599509447813,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,matched_physical_scene,5fd877b81f14eba7,5fd877b81f14eba7,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,13,1088654624,0.0,3,4,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.0008386101291150216,0,8.432032782668913e-06,0.16504155233710854,322.0233938489109,False,,b2472b347a9e89f2,20c2d9d30d116975,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,extended_physical_scene,5fd877b81f14eba7,492ef0e99d38e681,True,nan,nan,ris_only_stage2_then_vp,ngc_certified_ris_only,True,True,True,both_uncertified_lower_raw,True,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig9,13,1088654624,0.0,3,4,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,3.620065569067893,1,0.48553151522402155,0.24510650892088395,59.49015933834016,False,,b2472b347a9e89f2,20c2d9d30d116975,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,85412,cupy,True,0,85412,10,True,0,2,367173036,16.448598071932793,,True,factorized_group_projection,,,,,,False,extended_physical_scene,5fd877b81f14eba7,492ef0e99d38e681,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,13,1088654624,0.0,3,4,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.20653389552322912,1,0.38418638966635177,0.22843281611041052,12.089028330519795,False,,b2472b347a9e89f2,20c2d9d30d116975,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,367193132,12.004128207452595,,True,factorized_2K_gram_projection,,,,,,False,extended_physical_scene,5fd877b81f14eba7,492ef0e99d38e681,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,13,1088654624,0.0,3,4,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.6130218890116994,1,0.9976955205866507,0.32958545465482714,2.5038893036544323,False,,b2472b347a9e89f2,20c2d9d30d116975,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,160,mixed,True,0,160,128,True,0,2,371051507,0.6870483290404081,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,extended_physical_scene,5fd877b81f14eba7,492ef0e99d38e681,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,13,1088654624,0.0,3,5,0.0,0.0,0.0,0.8641983778863747,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.0008385223320013055,0,1.0259241886465201e-05,0.1650412505798632,244.37183587346226,False,,b2472b347a9e89f2,5037c3ddbc619002,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,extended_physical_scene,5fd877b81f14eba7,cdbd5aca0f6d267e,True,nan,nan,direct_vp_rollback,ngc_certified_ris_only,True,True,True,both_uncertified_lower_raw,True,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig9,13,1088654624,0.0,3,5,0.0,0.0,0.0,0.8641983778863747,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,3.8084965100413535,1,0.48584843697964863,0.24511302949926006,84.65169328637421,False,,b2472b347a9e89f2,5037c3ddbc619002,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,133455,cupy,True,0,133455,10,True,0,2,572274828,24.160120238550007,,True,factorized_group_projection,,,,,,False,extended_physical_scene,5fd877b81f14eba7,cdbd5aca0f6d267e,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,13,1088654624,0.0,3,5,0.0,0.0,0.0,0.8641983778863747,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.20653389552322912,1,0.3841904090194832,0.22843202158541234,14.616816132329404,False,,b2472b347a9e89f2,5037c3ddbc619002,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,572294924,14.529119109734893,,True,factorized_2K_gram_projection,,,,,,False,extended_physical_scene,5fd877b81f14eba7,cdbd5aca0f6d267e,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,13,1088654624,0.0,3,5,0.0,0.0,0.0,0.8641983778863747,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.6121521186990213,1,0.9980538167191118,0.32964477576203577,3.365059169009328,False,,b2472b347a9e89f2,5037c3ddbc619002,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,250,mixed,True,0,250,128,True,0,2,577051702,0.9930954715237021,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,extended_physical_scene,5fd877b81f14eba7,cdbd5aca0f6d267e,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.035551423316786006,0,0.2046790953719323,0.20868811534800258,118.53224221337587,False,,c06d1cecf2f4079c,86041297c284197e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,slice_physical_scene,2cecd97291dae3a9,5dec0fd7bc2e2237,True,nan,nan,direct_vp,ngc_certified_ris_only,True,True,True,rescue_unavailable_direct_fallback,True,,,,,,matrix_free,matrix_free,analytic_reduced_vp_matrix_free_gradient,True,,evs_bs_to_y_evs,41,1,41,0,,,,,
fig9,9,3169221031,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,5.897811031274316,1,0.9746714722134816,0.34218335680975964,21.987831253558397,False,,c06d1cecf2f4079c,86041297c284197e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,21354,cupy,True,0,21354,10,True,0,2,80493927,6.24288899358362,,True,factorized_group_projection,,,,,,False,slice_physical_scene,2cecd97291dae3a9,5dec0fd7bc2e2237,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.5728560574001117,1,0.22583246291882494,0.21239578243474708,6.162894827313721,False,,c06d1cecf2f4079c,86041297c284197e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,80514023,6.117728430777788,,True,factorized_2K_gram_projection,,,,,,False,slice_physical_scene,2cecd97291dae3a9,5dec0fd7bc2e2237,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.7790446874609267,1,0.9771183514750325,0.34264234201074256,1.8911175057291985,False,,c06d1cecf2f4079c,86041297c284197e,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,40,mixed,True,0,40,128,True,0,2,82576712,0.44451747462153435,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,slice_physical_scene,2cecd97291dae3a9,5dec0fd7bc2e2237,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.00025505309430090697,0,5.574364037834067e-06,0.1732515007873113,50.30279621295631,False,,c06d1cecf2f4079c,0c9438d1cd5acdd8,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,matched_physical_scene,2cecd97291dae3a9,2cecd97291dae3a9,True,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig9,9,3169221031,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,5.199254111865847,1,0.9663524569210021,0.3407254268534365,40.026107898913324,False,,c06d1cecf2f4079c,0c9438d1cd5acdd8,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,48045,cupy,True,0,48045,10,True,0,2,203225333,11.65249593462795,,True,factorized_group_projection,,,,,,False,matched_physical_scene,2cecd97291dae3a9,2cecd97291dae3a9,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.5728560574001117,1,0.2239519265124908,0.21206856567617913,9.809580220840871,False,,c06d1cecf2f4079c,0c9438d1cd5acdd8,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,203245429,9.74326988402754,,True,factorized_2K_gram_projection,,,,,,False,matched_physical_scene,2cecd97291dae3a9,2cecd97291dae3a9,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.5689423879259758,1,0.994839748811156,0.3456655155853279,2.257912755943835,False,,c06d1cecf2f4079c,0c9438d1cd5acdd8,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,206207801,0.558547199703753,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,matched_physical_scene,2cecd97291dae3a9,2cecd97291dae3a9,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,4,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.0037830726694499414,0,0.0002576544518099367,0.17329557527358128,302.1310235420242,False,,c06d1cecf2f4079c,c3766bffbca2f29d,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,extended_physical_scene,2cecd97291dae3a9,b200b8590919f7f8,True,nan,nan,direct_vp,ngc_certified_ris_only,True,True,True,rescue_unavailable_direct_fallback,True,,,,,,matrix_free,matrix_free,analytic_reduced_vp_matrix_free_gradient,True,,evs_bs_to_y_evs,17,1,17,0,,,,,
fig9,9,3169221031,0.0,3,4,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,5.844745316458347,1,0.957822762012378,0.33925874863585115,59.55552401859313,False,,c06d1cecf2f4079c,c3766bffbca2f29d,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,85412,cupy,True,0,85412,10,True,0,2,367173036,16.518668993376195,,True,factorized_group_projection,,,,,,False,extended_physical_scene,2cecd97291dae3a9,b200b8590919f7f8,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,4,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.5728560574001117,1,0.22395394500149063,0.21206815052156364,12.34028999414295,False,,c06d1cecf2f4079c,c3766bffbca2f29d,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,367193132,12.254144829697907,,True,factorized_2K_gram_projection,,,,,,False,extended_physical_scene,2cecd97291dae3a9,b200b8590919f7f8,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,4,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.5396618317194541,1,0.9975714083498294,0.34616115763827776,3.36188411898911,False,,c06d1cecf2f4079c,c3766bffbca2f29d,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,160,mixed,True,0,160,128,True,0,2,371051507,0.8614602712914348,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,extended_physical_scene,2cecd97291dae3a9,b200b8590919f7f8,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,5,0.0,0.0,0.0,0.8641983778863747,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.00025554149177039776,0,7.818313273750034e-06,0.17325111223922862,298.6202440178022,False,,c06d1cecf2f4079c,d779778ee9cf59b1,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,extended_physical_scene,2cecd97291dae3a9,a8712bf587a14e50,True,nan,nan,direct_vp_rollback,ngc_certified_ris_only,True,True,True,both_uncertified_lower_raw,True,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig9,9,3169221031,0.0,3,5,0.0,0.0,0.0,0.8641983778863747,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,4.907585365686703,1,0.9533270250511335,0.3384613417394338,80.66944865044206,False,,c06d1cecf2f4079c,d779778ee9cf59b1,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,133455,cupy,True,0,133455,10,True,0,2,572274828,21.49106913805008,,True,factorized_group_projection,,,,,,False,extended_physical_scene,2cecd97291dae3a9,a8712bf587a14e50,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,5,0.0,0.0,0.0,0.8641983778863747,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.5728560574001117,1,0.22395444953014915,0.212067879980079,14.107237071730196,False,,c06d1cecf2f4079c,d779778ee9cf59b1,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,572294924,14.007839788682759,,True,factorized_2K_gram_projection,,,,,,False,extended_physical_scene,2cecd97291dae3a9,a8712bf587a14e50,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,9,3169221031,0.0,3,5,0.0,0.0,0.0,0.8641983778863747,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.5134985990755638,1,0.9955612752944218,0.34580597956789133,3.6647754795849323,False,,c06d1cecf2f4079c,d779778ee9cf59b1,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,250,mixed,True,0,250,128,True,0,2,577051702,1.1024783086031675,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,extended_physical_scene,2cecd97291dae3a9,a8712bf587a14e50,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,17,2210753613,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.0007567230820720067,0,0.1430366335481806,0.1244504734541212,37.700231585651636,False,,51129c6db423c443,503d57f7ce32e7a0,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,slice_physical_scene,798edc6aad378451,bf09e27d5b6d4bb8,True,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,matrix_free,matrix_free,analytic_reduced_vp_matrix_free_gradient,True,,evs_bs_to_y_evs,25,1,25,0,,,,,
fig9,17,2210753613,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,6.487762505095452,1,0.9825646380358415,0.21595626447678867,23.881264646537602,False,,51129c6db423c443,503d57f7ce32e7a0,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,21354,cupy,True,0,21354,10,True,0,2,80493927,6.104086744599044,,True,factorized_group_projection,,,,,,False,slice_physical_scene,798edc6aad378451,bf09e27d5b6d4bb8,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,17,2210753613,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.9710118755710456,1,0.31329686283586705,0.14299330708762148,6.929213585332036,False,,51129c6db423c443,503d57f7ce32e7a0,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,80514023,6.866479531861842,,True,factorized_2K_gram_projection,,,,,,False,slice_physical_scene,798edc6aad378451,bf09e27d5b6d4bb8,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,17,2210753613,0.0,3,2,0.0,0.0,0.0,3.0064184435359778,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,2.191432577870223,1,0.9982958686810408,0.21766463387783616,1.8576575769111514,False,,51129c6db423c443,503d57f7ce32e7a0,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,40,mixed,True,0,40,128,True,0,2,82576712,0.38616964127868414,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,slice_physical_scene,798edc6aad378451,bf09e27d5b6d4bb8,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,17,2210753613,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.0005074255098178111,0,6.634938138326143e-06,0.10890558474109363,49.604300828650594,False,,51129c6db423c443,139c243d4f1ce350,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,matched_physical_scene,798edc6aad378451,798edc6aad378451,True,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig9,17,2210753613,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,6.189667558463382,1,0.9751824169672281,0.21515090176379684,38.305200460366905,False,,51129c6db423c443,139c243d4f1ce350,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,48045,cupy,True,0,48045,10,True,0,2,203225333,9.841195227578282,,True,factorized_group_projection,,,,,,False,matched_physical_scene,798edc6aad378451,798edc6aad378451,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,17,2210753613,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.41959802192098106,1,0.3120668003654938,0.14287175582351413,9.837734527885914,False,,51129c6db423c443,139c243d4f1ce350,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,203245429,9.76904596760869,,True,factorized_2K_gram_projection,,,,,,False,matched_physical_scene,798edc6aad378451,798edc6aad378451,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig9,17,2210753613,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,2.1793784586868634,1,0.9993440492115542,0.21776955878784385,2.7135051703080535,False,,51129c6db423c443,139c243d4f1ce350,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,206207801,0.5551160387694836,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,matched_physical_scene,798edc6aad378451,798edc6aad378451,True,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
