figure,trial_id,seed,snr_db,true_K,assumed_K,calibration_std_deg,delta_tau_min_ns,target_delta_tau_min_ns,achieved_delta_tau_min_ns,resolvability_target_abs_error_ns,resolvability_geometry_valid,resolvability_bracket_valid,T,ris_side,M_R,r_ue_m,baseline,position_rmse_m,outlier_flag,y_nmse,raw_objective_final,runtime_s,failed,error,y_noisy_hash,data_hash,warning,peb_position_m,peb_free_jones_m,peb_constrained_jones_m,peb_anchored_jones_m,peb_variant,jones_bound_type,constrained_jones_peb_m,anchored_jones_peb_m,free_jones_peb_m,peb_fim_rank_chi_free,peb_fim_rank_chi_constrained,peb_fim_rank_chi_anchored,peb_fim_cond_chi_free,peb_fim_cond_chi_constrained,peb_fim_cond_chi_anchored,peb_clock_schur_used,peb_rank_deficient,anchored_prior_scaling,anchored_prior_lambda,anchored_prior_precision_norm,peb_free_projection_schur_relerr,peb_con_minus_free_min_eig,peb_hyb_minus_free_min_eig,peb_ordering_ok,peb_is_data_only,peb_uses_regularization,nuisance_model,clock_eliminated,efim_condition_number,efim_parameter_order,peb_reference_type,peb_reference_data_hash,batch_size,max_batch_memory_mb,num_batches,baseline_backend,gpu_used,gpu_device,gpu_num_batches,gpu_batch_size,cache_enabled,cache_hits,cache_misses,cache_estimated_bytes,scoring_time_s,backend_warning,factorized_scoring,score_mode,coarse_backend,coarse_gpu_used,local_refinement_backend,local_refinement_gpu_used,wls_backend,mixed_backend,k_mismatch_scene_mode,true_scene_hash,estimator_scene_hash,first_trueK_preserved,rss_mb_before,rss_mb_after,selected_branch,proposed_stage2_policy,ngc_policy_active,ngc_rescue_requested,rescue_requested,ngc_selected_by,ngc_final_unreliable,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,vp_dictionary_mode,vp_dictionary_mode_requested,vp_jacobian_mode,vp_matrix_free_enabled,vp_matrix_free_fallback_reason,vp_precontract_static_modes,vp_factor_cache_hits,vp_factor_cache_misses,vp_matrix_free_num_objective_calls,vp_matrix_free_debug_num_compares,vp_matrix_free_debug_rel_G_diff,vp_matrix_free_debug_rel_b_diff,vp_matrix_free_debug_rel_x_hat_diff,vp_matrix_free_debug_rel_regularized_objective_diff,vp_matrix_free_debug_rel_gradient_diff
fig10b,6,1873442661,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.6251936201070722,1,0.3128647367699679,0.6179442773284498,2.0681582428514957,False,,af68a1251bd751d8,008c0d38db8eefb3,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,618155445,0.46483901981264353,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10b,6,1873442661,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,constrained_jones_peb,nan,,nan,nan,5.472977417521179,False,,af68a1251bd751d8,008c0d38db8eefb3,,0.0003409305042131651,0.00034094022783345574,0.0003409305042131651,nan,constrained_jones_peb,constrained,0.0003409305042131651,nan,0.00034094022783345574,4,4,0,96.55395215434189,96.54848326891515,inf,True,False,disabled,nan,nan,3.78732489699776e-15,149.08149872092335,nan,True,True,False,jones_linear,True,55.95886975821,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,2a63baa1767ffbff,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10b,12,3132581495,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.0003306615965934696,0,4.3886321825509745e-06,0.22039186740895939,47.918362436816096,False,,83d7662033ca7b4e,c968c6af806bd474,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10b,12,3132581495,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,5.760281647709398,1,0.9751055612981152,0.4348496082585016,34.32401808723807,False,,83d7662033ca7b4e,c968c6af806bd474,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,48045,cupy,True,0,48045,10,True,0,2,615172977,10.070600238628685,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10b,12,3132581495,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.9710118755710456,1,0.45153614407928533,0.31991570778624817,9.395974108949304,False,,83d7662033ca7b4e,c968c6af806bd474,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,615193073,9.321127594448626,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10b,12,3132581495,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.7570963291040593,1,0.9881626227832716,0.4377453850098396,2.3751288689672947,False,,83d7662033ca7b4e,c968c6af806bd474,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,618155445,0.5567991407588124,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10b,12,3132581495,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,constrained_jones_peb,nan,,nan,nan,5.045824093744159,False,,83d7662033ca7b4e,c968c6af806bd474,,0.0003860055855260643,0.0003860098015680519,0.0003860055855260643,nan,constrained_jones_peb,constrained,0.0003860055855260643,nan,0.0003860098015680519,4,4,0,82.58882878907299,82.58650165126218,inf,True,False,disabled,nan,nan,3.7524579007922165e-15,155.1163311327685,nan,True,True,False,jones_linear,True,80.10436090496269,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,a38b6fce3f521495,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10b,13,4012644813,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.00026527520002403486,0,5.063932474619523e-06,0.27669253323017523,46.894480012357235,False,,90b6a02889495ce7,ca39b3d26b12ed3d,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10b,13,4012644813,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,4.741948804621884,1,0.9829841493345804,0.54853350088084,37.98230286873877,False,,90b6a02889495ce7,ca39b3d26b12ed3d,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,48045,cupy,True,0,48045,10,True,0,2,615172977,10.654531823471189,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10b,13,4012644813,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_mmpsr,0.07150174823037574,0,0.20773146848535123,0.33387141321228747,7.4732672441750765,False,,90b6a02889495ce7,ca39b3d26b12ed3d,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,615193073,7.417225256562233,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10b,13,4012644813,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.461605236817098,1,0.9801336433364727,0.5477135051005545,1.576933509670198,False,,90b6a02889495ce7,ca39b3d26b12ed3d,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,618155445,0.469616605900228,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10b,13,4012644813,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,constrained_jones_peb,nan,,nan,nan,4.056244262494147,False,,90b6a02889495ce7,ca39b3d26b12ed3d,,0.00037069955488771477,0.00037070599384180153,0.00037069955488771477,nan,constrained_jones_peb,constrained,0.00037069955488771477,nan,0.00037070599384180153,4,4,0,73.803512438009,73.80194104423096,inf,True,False,disabled,nan,nan,3.615404186203978e-15,175.6695276763979,nan,True,True,False,jones_linear,True,70.79717583700739,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,1b32823ab381f770,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10b,8,799573152,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,proposed,0.6452122987246596,1,0.012035255557409662,0.19770910022430005,55.865773799829185,False,,6de45fe6e098d65f,b676cd9c4124d018,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10b,8,799573152,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,256,64,4096,3.521757768185907,ris_momp,6.626036914377576,1,0.9690395973612325,0.3846224581127654,37.051162999123335,False,,6de45fe6e098d65f,b676cd9c4124d018,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,48045,cupy,True,0,48045,10,True,0,2,615172977,11.71024446375668,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
