figure,trial_id,seed,snr_db,true_K,assumed_K,calibration_std_deg,delta_tau_min_ns,target_delta_tau_min_ns,achieved_delta_tau_min_ns,resolvability_target_abs_error_ns,resolvability_geometry_valid,resolvability_bracket_valid,T,ris_side,M_R,r_ue_m,baseline,position_rmse_m,outlier_flag,y_nmse,raw_objective_final,runtime_s,failed,error,y_noisy_hash,data_hash,warning,peb_position_m,peb_free_jones_m,peb_constrained_jones_m,peb_anchored_jones_m,peb_variant,jones_bound_type,constrained_jones_peb_m,anchored_jones_peb_m,free_jones_peb_m,peb_fim_rank_chi_free,peb_fim_rank_chi_constrained,peb_fim_rank_chi_anchored,peb_fim_cond_chi_free,peb_fim_cond_chi_constrained,peb_fim_cond_chi_anchored,peb_clock_schur_used,peb_rank_deficient,anchored_prior_scaling,anchored_prior_lambda,anchored_prior_precision_norm,peb_free_projection_schur_relerr,peb_con_minus_free_min_eig,peb_hyb_minus_free_min_eig,peb_ordering_ok,peb_is_data_only,peb_uses_regularization,nuisance_model,clock_eliminated,efim_condition_number,efim_parameter_order,peb_reference_type,peb_reference_data_hash,batch_size,max_batch_memory_mb,num_batches,baseline_backend,gpu_used,gpu_device,gpu_num_batches,gpu_batch_size,cache_enabled,cache_hits,cache_misses,cache_estimated_bytes,scoring_time_s,backend_warning,factorized_scoring,score_mode,coarse_backend,coarse_gpu_used,local_refinement_backend,local_refinement_gpu_used,wls_backend,mixed_backend,k_mismatch_scene_mode,true_scene_hash,estimator_scene_hash,first_trueK_preserved,rss_mb_before,rss_mb_after,selected_branch,proposed_stage2_policy,ngc_policy_active,ngc_rescue_requested,rescue_requested,ngc_selected_by,ngc_final_unreliable,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,vp_dictionary_mode,vp_dictionary_mode_requested,vp_jacobian_mode,vp_matrix_free_enabled,vp_matrix_free_fallback_reason,vp_precontract_static_modes,vp_factor_cache_hits,vp_factor_cache_misses,vp_matrix_free_num_objective_calls,vp_matrix_free_debug_num_compares,vp_matrix_free_debug_rel_G_diff,vp_matrix_free_debug_rel_b_diff,vp_matrix_free_debug_rel_x_hat_diff,vp_matrix_free_debug_rel_regularized_objective_diff,vp_matrix_free_debug_rel_gradient_diff
fig10c,19,2121141974,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,proposed,1.717991786192072,1,0.437085064500202,0.3187434656693529,279.0952621521428,False,,d32e2730e51e6fb2,b0f7110dd368144d,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,True,True,rescue_unavailable_direct_fallback,True,,,,,,matrix_free,matrix_free,analytic_reduced_vp_matrix_free_gradient,True,,evs_bs_to_y_evs,19,1,19,0,,,,,
fig10c,19,2121141974,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,ris_momp,6.40244894291652,1,0.9807319687914628,0.4390798593390072,41.23848795611411,False,,d32e2730e51e6fb2,b0f7110dd368144d,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,48045,cupy,True,0,48045,10,True,0,2,491541888,11.428685635328293,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,19,2121141974,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,nf_mmpsr,1.339661091574201,1,0.3161748493375785,0.29203127142484175,9.523245243355632,False,,d32e2730e51e6fb2,b0f7110dd368144d,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,491561984,9.466416292823851,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,19,2121141974,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,nf_ris_groupomp_localgrid_wls,1.892976820088135,1,0.9976207282553837,0.44286477993314216,2.5950086200609803,False,,d32e2730e51e6fb2,b0f7110dd368144d,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,494524356,0.5639227209612727,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,19,2121141974,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,constrained_jones_peb,nan,,nan,nan,6.766965135000646,False,,d32e2730e51e6fb2,b0f7110dd368144d,,0.0005050340970576601,0.00050503897705661,0.0005050340970576601,nan,constrained_jones_peb,constrained,0.0005050340970576601,nan,0.00050503897705661,4,4,0,81.22666409187893,81.22159466927907,inf,True,False,disabled,nan,nan,5.241313803802663e-15,20.072434206916583,nan,True,True,False,jones_linear,True,65.61419930041025,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,7db71ab27bbe78fc,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,21,2510864785,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,proposed,0.7906788275204057,1,0.864307875620515,0.32083607347769694,294.9010256556794,False,,6c668d9fbc7fda4c,f5cb83116008a1d8,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,ris_only_stage2_then_vp,ngc_certified_ris_only,True,True,True,both_uncertified_lower_raw,True,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10c,21,2510864785,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,ris_momp,6.350973627888608,1,0.9730660843015216,0.339424931580632,30.0577337956056,False,,6c668d9fbc7fda4c,f5cb83116008a1d8,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,48045,cupy,True,0,48045,10,True,2,0,494524356,4.100470911711454,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,21,2510864785,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,nf_mmpsr,1.6044807592939367,1,0.4270356743105551,0.24557707306453955,8.858598973602057,False,,6c668d9fbc7fda4c,f5cb83116008a1d8,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,1,0,494524356,8.777274413965642,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,21,2510864785,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,nf_ris_groupomp_localgrid_wls,1.7974877553503819,1,0.9969107544696713,0.34354997943728455,2.108477620407939,False,,6c668d9fbc7fda4c,f5cb83116008a1d8,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,2,0,494524356,0.31237027794122696,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,21,2510864785,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,constrained_jones_peb,nan,,nan,nan,6.48546230699867,False,,6c668d9fbc7fda4c,f5cb83116008a1d8,,0.0005634162024855307,0.0005634209007309368,0.0005634162024855307,nan,constrained_jones_peb,constrained,0.0005634162024855307,nan,0.0005634209007309368,4,4,0,87.87128727499585,87.87060188199173,inf,True,False,disabled,nan,nan,6.598927490580521e-15,20.877169782885588,nan,True,True,False,jones_linear,True,85.3662126867221,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,8fb7ebc8449c3594,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
