suite,x_name,x_value,variant,variant_label,n,n_failed,n_success,success_rate,failure_rate,position_rmse_m,position_mean_error_m,position_conditional_rmse_m,position_median_m,position_p90_m,position_p95_m,peb_position_m_mean,peb_position_m_rms,clock_rmse_ns,clock_median_ns,clock_p90_ns,clock_p95_ns,channel_nmse_mean,channel_nmse_median,channel_nmse_p90,channel_nmse_p95,conditional_outlier_rate,outlier_rate,catastrophic_rate,outlier_ci_low,outlier_ci_high,outlier_ci_method,runtime_mean_s,runtime_median_s,runtime_p95_s,peak_rss_median_mb,peak_rss_max_mb,stage1_runtime_median_s,mksc_projection_runtime_median_s,common_geometry_runtime_median_s,anchor_refresh_runtime_median_s,stage3_runtime_median_s,clock_certificate_rate,clock_certificate_gap_p95,stage1_basin_acquisition_rate,stage1_delay_rmse_ns_median,stage1_delay_rmse_ns_p95,common_geometry_hessian_min_eig_median
snr,snr_db,-30.0,mksc_gi_4_no_refresh_ccop,"MKSC-GI (4 starts, no refresh) + CCOP-JVP",200,0,200,1.0,0.0,1.0211281911645822,0.8189918172192935,0.012724721179761827,0.801092505207255,1.6694063209730023,1.7797280460091225,nan,nan,2.374257954899874,1.6699610925565698,3.9228096793372615,4.619535169996094,0.6005932131528665,0.6944015065781814,1.0020926509977313,1.0038698638824222,0.775,0.775,0.775,0.7107603940312353,0.8308974528701734,Clopper-Pearson exact,20.17700891410932,21.030561178456992,27.04249892500229,nan,nan,20.040808338671923,0.7824875917285681,2.0770899658091366,0.0,0.9513039141893387,1.0,5.05960316315149e-08,0.125,45.35426267116441,91.3209707529731,0.21277924728353914
snr,snr_db,-30.0,old_stage1_ccop,Frozen Stage-I + CCOP-JVP,200,0,200,1.0,0.0,1.373001431538024,1.2742317240051753,0.01173583563167843,1.2927083836698703,2.0108978736073384,2.089628279859059,nan,nan,2.9459272959359724,2.5402955167121335,4.542038073659263,4.95211766071722,0.8676669194458414,0.9967639272391974,1.0040982201062263,1.0056381196545117,0.965,0.965,0.965,0.9292190016490228,0.9858144741015807,Clopper-Pearson exact,16.89239873068873,17.71218981826678,22.49058023970574,nan,nan,16.786242411471903,0.0,0.0,0.0,0.8817310309968889,1.0,4.675248776891047e-08,0.0,64.68105893673464,100.81019852363578,nan
snr,snr_db,-30.0,proposed,MKSC-GI-balanced + CCOP-JVP,200,0,200,1.0,0.0,1.0295648685838843,0.8332521935064946,0.011234259455434367,0.8370500851266375,1.6792553588834995,1.755944900800915,nan,nan,2.381878921058629,1.5609824555920433,3.982853471639833,4.881318806312966,0.6167298699620176,0.729138923516363,1.0038314969811044,1.006108359111558,0.79,0.79,0.79,0.7269312953862012,0.8442602432758717,Clopper-Pearson exact,20.24040542387869,21.240639676339924,26.712672113394362,nan,nan,20.157718838192523,0.7824875917285681,2.048615839332342,0.1740634460002184,0.8684635325334966,1.0,4.444580205533801e-08,0.125,45.35426267116441,91.3209707529731,0.21277924728353914
snr,snr_db,-30.0,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,200,0,200,1.0,0.0,1.4040587724865576,1.3263833978915285,0.02529717972614833,1.3432949772901646,1.9592479425102411,2.0637647819282012,nan,nan,4.014598512805063,4.2539147482900725,5.0,5.0,0.9426551488039863,1.0012306799780855,1.0051331751131793,1.0061236959368804,0.98,0.98,0.98,0.9495863909101037,0.9945244341204436,Clopper-Pearson exact,17.045384110361336,18.028457960113883,22.435924773244185,nan,nan,16.786242411471903,0.0,0.0,0.0,1.0349505636841059,nan,nan,0.0,64.68105893673464,100.81019852363578,nan
snr,snr_db,-5.0,free_jones_peb,Data-only free-Jones PEB,200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.00069387439710163,0.0006998372332943284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.133715437203645,5.339821668341756,6.504811189463362,nan,nan,nan,nan,nan,nan,5.339821668341756,nan,nan,0.0,nan,nan,nan
snr,snr_db,-5.0,mksc_gi_4_no_refresh_ccop,"MKSC-GI (4 starts, no refresh) + CCOP-JVP",200,0,200,1.0,0.0,0.0007113174416110503,0.0006020121459025592,0.0007113174416110503,0.000530851571447666,0.0011481799616968635,0.0013493690432771818,nan,nan,0.0020304546375916935,0.0015113248692280562,0.0032577151654952894,0.0037183688663190643,2.5549181831715207e-05,1.8848230118173065e-05,2.978966400139359e-05,3.458695045372009e-05,0.0,0.0,0.0,0.0,0.01827534035513624,Clopper-Pearson exact,21.569597519580274,22.19525505742058,26.88663900922984,nan,nan,21.506301387678832,0.9071749499998987,1.9155525998212397,0.0,0.7269058930687606,1.0,2.08896146941264e-10,1.0,0.03665533473370104,0.17692114373053067,11.171189772511685
snr,snr_db,-5.0,old_stage1_ccop,Frozen Stage-I + CCOP-JVP,200,0,200,1.0,0.0,0.30510154111608184,0.13335671965647752,0.0007020351242401957,0.0006090025841643372,0.7000002341410856,0.7000008658456445,nan,nan,0.10927300474807253,0.001881799599924742,0.022191667629047087,0.04792732113250705,0.02625984813488485,2.248023723097302e-05,0.06150017173401258,0.11290194217571309,0.19,0.19,0.19,0.13810312537283964,0.25133151862374414,Clopper-Pearson exact,19.408416156801394,19.81681125704199,24.671276635676623,nan,nan,18.68002745974809,0.0,0.0,0.0,0.9180140104144812,1.0,2.0214276907257722e-10,0.79,0.04866914804837735,0.7360338746345156,nan
snr,snr_db,-5.0,proposed,MKSC-GI-balanced + CCOP-JVP,200,0,200,1.0,0.0,0.0007110357447104491,0.0006018051988203522,0.0007110357447104491,0.0005292548191378026,0.0011411683413255758,0.0013502235608317177,nan,nan,0.0020314649098546727,0.0015127443324553756,0.003252053855728093,0.003728399107276252,1.5895606400980654e-05,1.575364038374972e-05,2.2634671249389037e-05,2.5401738550711032e-05,0.0,0.0,0.0,0.0,0.01827534035513624,Clopper-Pearson exact,21.71528764886316,22.552012279164046,26.85716547081247,nan,nan,21.68760821642354,0.9071749499998987,1.8966646045446396,0.1774629163555801,0.7010175785981119,1.0,2.056879186668045e-10,1.0,0.03665533473370104,0.17692114373053067,11.171189772511685
snr,snr_db,-5.0,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,200,0,200,1.0,0.0,0.30304989388487974,0.13247298150406248,0.0007020333609772012,0.0006090213421848243,0.7000001792279171,0.7000007438699949,nan,nan,0.3790793561963118,0.0018820290308257121,0.022191808428311557,0.04792729745940753,0.027875988249103614,2.2480101930578868e-05,0.06150017199731433,0.11290194216871552,0.19,0.19,0.19,0.13810312537283964,0.25133151862374414,Clopper-Pearson exact,19.466094049019738,19.825187377631664,24.696984116965904,nan,nan,18.68002745974809,0.0,0.0,0.0,0.9733302597887814,nan,nan,0.79,0.04866914804837735,0.7360338746345156,nan
snr,snr_db,0.0,free_jones_peb,Data-only free-Jones PEB,200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.00039019424798178513,0.00039354739718828015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.037776989857666,5.34576715901494,6.515554593550041,nan,nan,nan,nan,nan,nan,5.34576715901494,nan,nan,0.0,nan,nan,nan
