init_mode,init_mode_effective,init_warning,SNR_dB,T,ris_shape,K,N,trial,seed,pipeline,failed,error,Y_NMSE,Z_NMSE,raw_noisy_residual,Z_noisy_residual,position_error,range_RMSE,delay_RMSE,polarization_angle_RMSE,delay_geometry_consistency_RMSE,compressed_ris_manifold_residual,evs_maxwell_consistency_residual,common_delay_pole_consistency,vp_converged,vp_nfev,vp_final_noisy_objective,vp_initial_noisy_objective,vp_initial_Y_NMSE,vp_worsened_noisy_objective,vp_worsened_true_nmse,optimizer_converged,optimizer_status,optimizer_message,nfev,initial_noisy_objective,final_noisy_objective,relative_noisy_objective_decrease,final_position_error,final_Y_NMSE,fail_convergence,fail_position_50cm,fail_position_1m,fail_nmse_1e2,fail_noisy_objective_increase,stage2_worsened_noisy_z_residual,stage2_worsened_true_z_nmse,stage2_initial_Z_noisy_residual,stage2_final_Z_noisy_residual,stage2_initial_Z_NMSE,stage2_final_Z_NMSE,success_pos_10cm,success_pos_20cm,success_pos_50cm,success_nmse_1e3,success_nmse_1e2
perturbed,perturbed,,0.0,128,32x32,2,24,7,2026052807,Stage-I + Stage-II,False,,0.00017842966482260313,0.00017919508446676504,0.5036137968943564,0.50959618439107,0.3160634434978408,0.054422497241119035,2.862589321873874e-12,0.0076674462012944495,1.506774922281788e-10,4.530989939357013e-25,9.99999344854964e-21,1.3401577416544657e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.6898307971334148,0.50959618439107,0.37094731859319147,0.00017919508446676504,False,False,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,7,2026052807,Stage-I + Stage-II + VP,False,,0.0026675230960073715,0.0025479812840248726,0.5046708212067662,0.5105521638851018,0.6376087939021601,0.009787116165652534,2.5975884019894824e-11,0.007779849425661863,2.8951321439355965e-24,4.520224970581906e-25,1.0000018434195123e-20,1.1757450506243965e-16,True,529,0.5046708212067662,0.5247690746421018,0.04474740645863504,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,529,0.5247690746421018,0.5046708212067662,0.038299233713501094,0.6376087939021601,0.0026675230960073715,False,True,False,False,False,False,False,0.6898307971334148,0.50959618439107,0.37094731859319147,0.00017919508446676504,False,False,False,False,True
perturbed,perturbed,,0.0,128,32x32,2,24,8,2026052808,Stage-I only,False,,0.9262061291847306,0.8501058163786838,0.9634212690853493,0.9262588684802517,0.6904531658098637,0.24325493624530156,8.305128447010403e-10,0.0805673704899334,4.160206236374885e-10,5.442575866971704e-25,9.999967724241135e-21,1.5558530229342586e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,8,2026052808,Stage-I + VP,False,,0.7141865310243206,0.7116148915633191,0.8584538116825385,0.8584462881173668,0.6491630873052336,0.29012899449244567,4.855752192490496e-10,0.07434491083335928,1.7052765185096254e-24,5.352692930730959e-25,9.999979796767924e-21,5.551115123125783e-17,True,1009,0.8584538116825385,0.8647413848960822,0.7270375109479181,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,1009,0.8647413848960822,0.8584538116825385,0.007271044642207409,0.6491630873052336,0.7141865310243206,False,True,False,True,False,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,8,2026052808,Stage-I + Stage-II,False,,0.00031623491120410033,0.0003026376328340444,0.5025625551258127,0.5038143892150637,0.29955066998892876,0.06278941609396599,6.987387120515008e-12,0.020601690598050396,1.5634977458616662e-10,6.818314562559677e-25,1.0000000169125417e-20,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,0.9262588684802517,0.5038143892150637,0.8501058163786838,0.0003026376328340444,False,False,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,8,2026052808,Stage-I + Stage-II + VP,False,,0.00017840592172916746,0.0001794066308762946,0.502540630819494,0.5038535381276741,0.007790309009822141,0.0005019560226029729,1.4660923375623738e-12,0.016596062952277515,1.9509015729070716e-24,6.79682317414999e-25,9.999985404037655e-21,1.1102230246251565e-16,True,561,0.502540630819494,0.5414315068263107,0.07771179680057906,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,561,0.5414315068263107,0.502540630819494,0.0718297245662373,0.007790309009822141,0.00017840592172916746,False,False,False,False,False,False,False,0.9262588684802517,0.5038143892150637,0.8501058163786838,0.0003026376328340444,True,True,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,9,2026052809,Stage-I only,False,,0.984858674183101,0.9751186508371773,0.9924947781677119,0.987457703984701,0.84539286124974,0.2774451310111539,7.126203913364363e-10,0.15461953387774488,1.3703501297581558e-09,6.5352148919302135e-25,9.999998697078755e-21,1.1102230246251565e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,9,2026052809,Stage-I + VP,False,,0.00483680591899583,0.004552488214682196,0.5014487511458449,0.5023089733963452,0.70076440027096,0.02924688497303109,9.050258490377957e-11,0.04765170775221149,1.667235825699497e-24,6.021349325721419e-25,1.000002476294631e-20,0.0,True,1041,0.5014487511458449,0.9993518765974242,0.9991277512336213,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,1041,0.9993518765974242,0.5014487511458449,0.4982260374061949,0.70076440027096,0.00483680591899583,False,True,False,False,False,,,,,,,False,False,False,False,True
perturbed,perturbed,,0.0,128,32x32,2,24,9,2026052809,Stage-I + Stage-II,False,,0.92685190392735,0.9297734533798547,0.9636035937250585,0.9649235320791987,0.8212224874982598,1.0918295025544094,6.139565274813004e-11,0.03666268565485423,3.327688206764438e-09,6.772140494025564e-25,1.000001213261181e-20,1.1757450506243965e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.987457703984701,0.9649235320791987,0.9751186508371773,0.9297734533798547,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,9,2026052809,Stage-I + Stage-II + VP,False,,0.03211592295983624,0.03236844216444961,0.5142329773997714,0.5151480614047141,0.9223820229441712,0.4535237741153689,9.45805733422444e-10,2.003740261971604,4.1359030627651384e-25,5.7079528720059425e-25,1.0000007021540081e-20,1.6653345369377348e-16,True,1041,0.5142329773997714,0.64285516040452,0.28939025513658206,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,1041,0.64285516040452,0.5142329773997714,0.20007956834913235,0.9223820229441712,0.03211592295983624,False,True,False,True,False,False,False,0.987457703984701,0.9649235320791987,0.9751186508371773,0.9297734533798547,False,False,False,False,False
