trial,statistic
1119,11.210850392866124
1120,6.887876419508514
1121,10.735251446845357
1122,14.550099224237913
1123,10.170203314276202
1124,5.332651551002164
1125,14.82423679212258
1126,11.868262944460373
1127,25.704100831853317
1128,10.519843172294857
1129,3.7124355667274234
1130,13.469351433004954
1131,11.995591825767749
1132,6.230811481951
1133,16.45197687416538
1134,11.922073255318821
1135,9.755870071963953
1136,4.200661750240501
1137,17.473222933140693
1138,15.616182910137663
1139,14.267474190581297
1140,9.666564056015458
1141,5.6845862417772235
1142,10.590604427254974
1143,12.540632963662677
1144,7.596455457178662
1145,5.912170743070722
1146,15.107534741748257
1147,16.315621415371872
1148,23.996249699615227
1149,9.658094310643472
1150,4.242999078455148
1151,17.235550964218312
1152,6.789773802990582
1153,7.8957154494648005
1154,8.293681301319097
1155,4.514751541159956
1156,8.790282912510335
1157,3.5677944792709284
1158,6.783794902347388
1159,13.706584408639527
1160,19.136295451274442
1161,14.66892048846811
1162,11.520775939219602
1163,5.983728457375648
1164,9.507846990256109
1165,12.599936591290572
1166,9.88975368481579
1167,4.764796620296634
1168,8.902153860516883
1169,7.782433015537019
1170,8.17971799915866
1171,14.761954826989548
1172,17.587462857451374
1173,18.99579379956089
1174,6.225620416505414
1175,5.180503104283089
1176,11.800145325002294
1177,5.3225864203655275
1178,11.460589236685488
1179,14.22200227150714
1180,12.501587958829386
1181,6.270479456521967
1182,14.64264357133164
1183,8.694762583361168
1184,16.261322550951427
1185,7.6887470863472345
1186,9.25077629793543
1187,7.122989532988056
1188,14.400809195636764
1189,8.791904445516204
1190,11.672909491741848
1191,13.826060131053286
1192,12.206667709496417
1193,22.507304784113003
1194,7.991677335843787
1195,6.737092197774389
1196,11.588780006265296
1197,5.6593567953902
1198,9.644548897158563
1199,10.976933445070216
1200,8.740030846118263
1201,7.94600335376641
1202,9.978684713512775
1203,3.3818466646847125
1204,10.361724222257672
1205,6.11861595454659
1206,15.161864335142573
1207,8.997209635572418
1208,14.897179019242346
1209,5.475271497382174
1210,3.512419958052301
1211,14.652853139699914
1212,7.6441412572535805
1213,11.5302389019194
1214,8.54783896998638
1215,6.002712448195964
1216,8.575650489793535
1217,4.375533849663984
1218,8.39247430567695
1219,12.576218988989597
1220,17.345094877825236
1221,7.839985873580014
1222,11.91937764291058
1223,7.8021927820984
1224,10.32941469566244
1225,5.8549151596552855
1226,9.440377084626332
1227,14.759106486618224
1228,11.043208348404228
1229,5.614062205144011
1230,4.827664678221754
1231,7.564490674916895
1232,18.121391901546495
1233,5.421673078070618
1234,13.784279839783064
1235,5.719013575681739
1236,6.260735377937482
1237,17.626301235772605
1238,7.9280381520499565
1239,14.15602678122207
1240,4.8781741286774105
1241,10.920758895524184
1242,11.808096617565072
1243,3.7292839865249467
1244,14.127622342725306
1245,7.238729908497399
1246,8.815451860186458
1247,8.293019189733782
1248,12.742951395103677
1249,9.758552909393927
1250,6.4575279237538865
1251,6.265967185783631
1252,12.630356107021342
1253,1.7033813158955267
1254,9.966817651369752
1255,7.4585693175841214
1256,12.646490272838308
1257,17.146146457637883
1258,4.625502275335719
1259,9.097035799309202
1260,7.168469087582487
1261,11.610920403901769
1262,6.130512568343851
1263,10.01928154554956
1264,7.751151451225348
1265,13.462887123190598
1266,8.29059797045799
1267,9.71212536336256
1268,22.593239683673197
1269,10.02506255593941
1270,13.859416093028804
1271,7.046276723964781
1272,7.934212853131286
1273,13.878416889984017
1274,5.8087654686154515
1275,6.345887424183051
1276,9.902762882943916
1277,5.116162862596645
1278,9.074283474084277
1279,11.77558237733539
1280,11.491894539111108
1281,7.616415716005218
1282,11.208718258336372
1283,21.42204063328654
1284,18.638141919572647
1285,3.59880145734082
1286,14.409182047315198
1287,5.489214405463834
1288,10.40217088027497
1289,19.665106634930453
1290,7.325709049448499
1291,9.753258896157426
1292,15.17278059229848
1293,8.881340464932258
1294,8.795763286576337
1295,9.715374289324018
1296,17.657749752562317
1297,11.801534624439544
1298,8.10076363534943
1299,4.162849804749186
1300,6.318996470652755
1301,15.277925296184591
1302,9.255240891027505
1303,10.023039044881623
1304,14.790054834713855
1305,6.146974900100071
1306,11.409869706017146
1307,4.959764989212376
1308,4.194211553262229
1309,9.02517955061617
1310,5.262671206194771
1311,4.323350770316234
1312,10.66201872035753
1313,7.404124366474236
1314,7.692525511790129
1315,8.649065142057953
1316,16.27779066188617
1317,5.817417819837004
1318,11.42303316068566
1319,4.153625070689723
1320,5.811347246562237
1321,6.8401283036109914
1322,6.542591466212395
1323,3.544228661665404
1324,11.16683885983834
1325,6.465503527515122
1326,7.78211559162586
1327,22.29567825801501
1328,13.649916412253898
1329,12.129591554171247
1330,4.68638422620637
1331,14.598370369446126
1332,18.855919310318388
1333,8.00895329908376
1334,13.790508255452608
1335,9.617815665250548
1336,6.379245401466102
1337,2.309058965830911
1338,10.217870397733664
1339,11.585433920561403
1340,10.834662183750499
1341,12.271335337917685
1342,12.585552502655428
1343,6.826267884384295
1344,6.315155316979592
1345,12.55154261080494
1346,12.249019069260248
1347,3.278857288565232
1348,12.950558173932487
1349,8.334414291133623
1350,8.557592518253994
1351,14.01841810945999
1352,9.123719071502965
1353,16.618082564152125
