trial_id,seed,snr_db,route,failed,error,shared_data_hash,diagnostic_mode,K,p_true_x,p_true_y,p_true_z,p_hat_x,p_hat_y,p_hat_z,err_x_m,err_y_m,err_z_m,position_error_m,delta_t_true_s,delta_t_hat_s,delta_t_error_s,clock_error_ns,range_rmse_m,tau_rmse_s,channel_y_nmse,channel_y_rmse_abs,raw_objective_final,regularized_objective_final,outlier_flag,boundary_hit,outer_success,outer_message,outer_n_iter,outer_n_eval,nonlinear_dim,linear_nuisance_dim,clock_certified,clock_certificate_gap_objective,clock_fft_peak_gap_objective,clock_bnb_splits,ccop_position_evaluations,ccop_clock_interval_evaluations,old_incumbent_used,incumbent_non_degradation,data_runtime_s,stage1_runtime_s,route_refinement_runtime_s,metric_reconstruction_runtime_s,route_runtime_s,end_to_end_incremental_runtime_s,incumbent_generation_runtime_s,deployment_runtime_s,paired_trial_wall_runtime_s,noise_variance,vp_backend
5,2003832857,-10.0,ccop_jvp_profiled_3d,False,,27ce6a9f440e86015a74,performance,3,1.25,0.55,0.75,1.2484318504090048,0.5489046626399212,1.45,-0.0015681495909951604,-0.0010953373600788296,0.7,0.7000026134644585,5e-09,5.033515831930694e-09,3.3515831930693666e-11,0.033515831930693664,0.017234969817555117,5.050976246383337e-11,0.04496214976766785,0.1497210788089954,5.00786694442056,5.007883234656256,True,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,13,3,6,True,1.0947170271984764e-10,0.0031384801448731134,22,14,3436,True,True,0.2665873810183257,9.397917902097106,0.3650522290263325,0.07932546292431653,0.444377691950649,10.10888297506608,0.38114423281513155,10.490027207881212,10.503571473993361,4.985616024936788,numpy_cpu
5,2003832857,-10.0,old_4d_jones_vp,False,,27ce6a9f440e86015a74,performance,3,1.25,0.55,0.75,1.2452352362017411,0.5478996936000173,1.45,-0.004764763798258853,-0.00210030639998271,0.7,0.7000193670613885,5e-09,5.0227929925059785e-09,2.279299250597837e-11,0.02279299250597837,0.015641370509502026,4.867822053132168e-11,0.045129616025691696,0.14999964561855939,5.007945497332513,5.007961937088273,True,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5,13,4,6,False,nan,nan,0,0,0,False,False,0.2665873810183257,9.397917902097106,0.38114423281513155,0.0,0.38114423281513155,10.045649515930563,0.0,10.045649515930563,10.503571473993361,4.985616024936788,cpu
6,3924407702,-10.0,ccop_jvp_profiled_3d,False,,7f031cad3b07b0158f3b,performance,3,1.25,0.55,0.75,1.2499465079640222,0.5498635256553001,0.748996658867133,-5.349203597782015e-05,-0.00013647434469998831,-0.0010033411328670416,0.0010139921467039387,5e-09,5.000953867518051e-09,9.538675180505225e-13,0.0009538675180505225,0.00015053559190328188,1.4084458811465517e-12,5.59703718328626e-05,0.006413089015872915,7.35212844936285,7.352142029892659,False,False,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,18,3,6,True,2.7078174623186765e-10,0.0037850735340048194,24,19,4707,True,True,0.2718586560804397,9.169859112007543,0.4753409018740058,0.0785810318775475,0.5539219337515533,9.995639701839536,0.3801661420147866,10.375805843854323,10.389388144947588,7.3481217613354906,numpy_cpu
6,3924407702,-10.0,old_4d_jones_vp,False,,7f031cad3b07b0158f3b,performance,3,1.25,0.55,0.75,1.2582691168523135,0.5479004414208192,0.7474194549444949,0.008269116852313463,-0.0020995585791808713,-0.00258054505550509,0.008913229074141328,5e-09,5.027166585621213e-09,2.716658562121306e-11,0.02716658562121306,0.007331431464648629,3.421863962963269e-12,0.0013811536763827725,0.03185731530618487,7.353079328759008,7.35309253709576,False,False,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5,13,4,6,False,nan,nan,0,0,0,False,False,0.2718586560804397,9.169859112007543,0.3801661420147866,0.0,0.3801661420147866,9.82188391010277,0.0,9.82188391010277,10.389388144947588,7.3481217613354906,cpu
7,3053707144,-10.0,ccop_jvp_profiled_3d,False,,543dd0de7252b5ba6462,performance,3,1.25,0.55,0.75,0.3,0.7445072083976455,0.43087523738809447,-0.95,0.19450720839764546,-0.31912476261190553,1.0208690749703166,5e-09,2.088356714014069e-09,-2.911643285985931e-09,2.911643285985931,0.9216258961033329,2.5920170140093115e-10,0.982640637003355,0.5982951378865713,4.003049548771901,4.003220634310339,True,True,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,15,3,6,True,1.3501585622596398e-10,6.580105462031705e-05,16,16,3762,True,True,0.2717347990255803,9.426689167041332,0.412408335134387,0.07761094393208623,0.49001927906647325,10.188443245133385,1.0765173831023276,11.264960628235713,11.27860631980002,3.642807538576162,numpy_cpu
7,3053707144,-10.0,old_4d_jones_vp,False,,543dd0de7252b5ba6462,performance,3,1.25,0.55,0.75,0.3,0.7336865137674838,0.8583133775665154,-0.95,0.1836865137674838,0.10831337756651538,0.9736388052557882,5e-09,2.19650660429983e-09,-2.80349339570017e-09,2.80349339570017,0.8745880538372468,2.1049539019739596e-10,0.9861105127775357,0.5993505493294572,4.004338289242988,4.004507585728256,True,True,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,101,4,6,False,nan,nan,0,0,0,False,False,0.2717347990255803,9.426689167041332,1.0765173831023276,0.0,1.0765173831023276,10.77494134916924,0.0,10.77494134916924,11.27860631980002,3.642807538576162,cpu
8,3315122986,-10.0,ccop_jvp_profiled_3d,False,,76eb89a21dc97517c109,performance,3,1.25,0.55,0.75,1.2498358315680584,0.5498814292988897,0.7500264048299194,-0.00016416843194155817,-0.00011857070111032098,2.640482991944637e-05,0.00020422414218455658,5e-09,5.0038973446438956e-09,3.897344643895457e-12,0.0038973446438954566,0.00013907019396529972,4.313436909712542e-12,7.271708858652009e-05,0.0035106669224775483,1.694230287713474,1.6942343096439185,False,False,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,20,3,6,True,5.812493343780391e-11,0.0008322904454033051,25,21,5225,True,True,0.2665442950092256,9.4530180899892,0.5212808109354228,0.07939629117026925,0.600677102105692,10.320239487104118,0.41740343696437776,10.737642924068496,10.751202428946272,1.6948948974921718,numpy_cpu
8,3315122986,-10.0,old_4d_jones_vp,False,,76eb89a21dc97517c109,performance,3,1.25,0.55,0.75,1.1644855854071416,0.5667546133542672,0.7399062774882731,-0.08551441459285836,0.0167546133542672,-0.01009372251172691,0.08772294686086415,5e-09,4.719687173106351e-09,-2.8031282689364876e-10,0.2803128268936488,0.07904219853356502,2.7233256447726268e-11,0.08966506261400606,0.12327727167154363,1.7094869829120978,1.7094898512221857,False,False,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,18,4,6,False,nan,nan,0,0,0,False,False,0.2665442950092256,9.4530180899892,0.41740343696437776,0.0,0.41740343696437776,10.136965821962804,0.0,10.136965821962804,10.751202428946272,1.6948948974921718,cpu
9,1804969292,-10.0,ccop_jvp_profiled_3d,False,,7145023eb999cc019123,performance,3,1.25,0.55,0.75,1.249864928650583,0.5501443406450929,0.7492341313329484,-0.00013507134941703747,0.00014434064509283306,-0.000765868667051639,0.0007909698517836245,5e-09,5.0017626265064745e-09,1.7626265064743715e-12,0.0017626265064743715,0.00022559147492861505,2.5003826393865047e-12,0.01101422075702359,0.07051593732952846,4.5226790156364105,4.52782028123173,False,False,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,16,3,6,True,3.3314348810462335e-10,0.002291257706409913,22,17,4259,True,True,0.26753472397103906,9.645533466944471,0.4337045189458877,0.07878578687086701,0.5124903058167547,10.425558496732265,0.5403090710751712,10.965867567807436,10.979426313890144,4.514615720128099,numpy_cpu
9,1804969292,-10.0,old_4d_jones_vp,False,,7145023eb999cc019123,performance,3,1.25,0.55,0.75,1.276888748359647,0.564419004329922,0.7570433481493588,0.02688874835964694,0.014419004329921936,0.007043348149358808,0.03131327557710627,5e-09,5.083007614332436e-09,8.300761433243581e-11,0.08300761433243581,0.023696629611997973,3.049280747557484e-11,0.08225561240386282,0.19270508058358052,4.5549621613883735,4.559310770073696,False,False,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,34,4,6,False,nan,nan,0,0,0,False,False,0.26753472397103906,9.645533466944471,0.5403090710751712,0.0,0.5403090710751712,10.453377261990681,0.0,10.453377261990681,10.979426313890144,4.514615720128099,cpu
10,1162771679,-10.0,ccop_jvp_profiled_3d,False,,742ba987bca3dc899baa,performance,3,1.25,0.55,0.75,1.2498702952613332,0.550043233873958,0.7517757835202533,-0.00012970473866680265,4.323387395799294e-05,0.0017757835202533157,0.0017810389097078416,5e-09,4.9933112976205666e-09,-6.6887023794335295e-12,0.006688702379433529,7.4692694004892e-05,6.895261327472401e-12,6.630311756276266e-05,0.004050818012063809,2.4764209844545912,2.476422607714688,False,False,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,14,3,6,True,6.116096224417484e-11,0.001444211635114007,24,15,3725,True,True,0.26692200102843344,9.59519744105637,0.3874536829534918,0.07901452109217644,0.46646820404566824,10.328587646130472,0.4016747181303799,10.730262364260852,10.743827319005504,2.4748650093757063,numpy_cpu
10,1162771679,-10.0,old_4d_jones_vp,False,,742ba987bca3dc899baa,performance,3,1.25,0.55,0.75,1.2466749992408368,0.5504631893745912,0.75504799101831,-0.003325000759163199,0.00046318937459111087,0.005047991018309994,0.006062374762921568,5e-09,4.9847120350231e-09,-1.528796497690035e-11,0.01528796497690035,0.0024760121056966677,7.048056513381655e-12,0.0006259223222985815,0.012446177140166168,2.476544562199662,2.476546176344894,False,False,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,16,4,6,False,nan,nan,0,0,0,False,False,0.26692200102843344,9.59519744105637,0.4016747181303799,0.0,0.4016747181303799,10.263794160215184,0.0,10.263794160215184,10.743827319005504,2.4748650093757063,cpu
11,2669766368,-10.0,ccop_jvp_profiled_3d,False,,c0ed81e57d07ff835dc5,performance,3,1.25,0.55,0.75,1.2501966780836018,0.5498659401072599,0.7500880661589517,0.00019667808360179784,-0.00013405989274017927,8.806615895173842e-05,0.0002537911971745612,5e-09,4.9998353050762376e-09,-1.6469492376254204e-13,0.00016469492376254205,0.0002069055135091237,8.517730252597304e-13,0.00011524149973847473,0.007262186225211633,4.577099144919136,4.577111345391104,False,False,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,20,3,6,True,9.881408801139856e-11,0.0024134932684131837,22,21,5213,True,True,0.2685113470070064,9.49916890100576,0.5317499288357794,0.0769946260843426,0.608744554920122,10.376424802932888,0.5732572409324348,10.949682043865323,10.963240234879777,4.576419856504681,numpy_cpu
