trial_id,seed,hash_match,position_error_m,outlier_flag,boundary_hit,cp_ngc_statistic,cp_ngc_truth_statistic,cp_ngc_dof,cp_ngc_pvalue,cp_ngc_truth_pvalue,oracle_bias_corrected_statistic,oracle_bias_corrected_truth_statistic,oracle_bias_corrected_pvalue,oracle_bias_corrected_truth_pvalue,cp_ngc_delta_t_gls_ns,projected_geometry_rank,cert_information_min_eigenvalue,assignment_margin,selected_clock_std_ns,max_ris_residual,stage1_runtime_s,threshold_a0p05,rejected_a0p05,truth_rejected_a0p05,oracle_bias_corrected_rejected_a0p05,oracle_bias_corrected_truth_rejected_a0p05,threshold_a0p01,rejected_a0p01,truth_rejected_a0p01,oracle_bias_corrected_rejected_a0p01,oracle_bias_corrected_truth_rejected_a0p01
68,1822346905,False,0.0007178256188452195,False,False,5.288759704727344,5.430162438094129,11,0.916379580743249,0.9085601709190768,20.019678891903435,19.964133787297193,0.04507152458574011,0.0458349810421859,4.916939003962431,3,50.98045347234246,0.05182577139319648,11.978453911476324,0.9837033032812785,12.2158029730017,19.67513757268249,False,False,True,True,24.724970311318277,False,False,False,False
69,276072534,False,0.0015118659671613966,False,False,10.827662591143607,10.753803762570495,11,0.45781220164347447,0.4641134833016791,0.5323305529462188,0.5675914253978586,0.9999980876220007,0.9999973187848631,5.066732293761722,3,49.805736905988105,6.032673117628379,0.051768288909230305,0.1621066103769282,12.121126566002204,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
70,2361737602,False,0.0012206942229987193,False,False,27.224951680609312,27.20225834157968,11,0.0042488720669534895,0.004282643986619408,24.06270304287325,24.014540715094444,0.012471425079297981,0.01267203949488715,5.086966447997398,3,50.524205456982,0.39631728740778654,0.36188652039808156,0.9855869513162995,11.707100330000685,19.67513757268249,True,True,True,True,24.724970311318277,True,True,False,False
71,1463382397,False,0.001096890712260076,False,False,10.711526624727744,10.484945271500369,11,0.46773756738546035,0.48736411522082723,2.4449853188505797,2.340350863956045,0.9962206483892551,0.9968979539746172,4.873444971527884,3,49.887097730213306,3.592751599748838,0.2731272152474803,0.29589819325080824,12.010318931999791,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
72,3823217008,False,0.0007147155819209221,False,False,17.528503450200656,17.837298715082554,11,0.09318566383206842,0.08543345075633743,5.3878310755240815,5.523286668193117,0.9109403827712189,0.9032068649602414,5.2158049216765585,3,50.064132010950374,4.691033395429653,0.1999821467735942,0.1456157557851342,11.566900967001857,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
73,208707498,False,0.0014541008343891028,False,False,19.724705034095855,20.79837153978557,11,0.04926212235907786,0.0355211795810002,9.213069563252791,9.929822421751526,0.6022322460032759,0.5367105455316699,2.9395762159814254,3,50.005941069658235,1.7411372629776949,0.2937146433231352,0.5241356467965163,11.749206446998869,19.67513757268249,True,True,False,False,24.724970311318277,False,False,False,False
74,1445709377,False,0.0011081189431417571,False,False,10.21849997795654,10.015287825128656,11,0.5108467405031591,0.5290125241631145,1.3975845362340207,1.3647656371187484,0.9997309611295848,0.9997606713240924,5.29888192068086,3,49.79381233357139,5.828969660045355,0.038680400206490384,0.2132362009186763,11.88023346800037,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
75,1808319791,False,0.00019751374796857634,False,False,7.6016337247218075,7.598899954531497,11,0.7484817342075625,0.748719195626238,3.672362897442403,3.630409176958924,0.978540591769354,0.9795098210959504,5.438988239585509,3,49.830856778749705,2.8826353898163863,0.4658480658530765,0.21703516114499827,11.920028242999251,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
76,492355919,False,0.0020011598470594206,False,False,16.68339892134547,16.85520599838961,11,0.11759562961604943,0.11223211892823527,3.908896233867489,3.93976193625598,0.9725065569639244,0.9716460710867864,4.93244456174524,3,49.87914451359014,4.110331610375805,0.1837813411447504,0.20100992395056624,11.800458023997635,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
77,2205781370,False,0.002186279697270235,False,False,8.212999726862462,8.411461497437287,11,0.6941061071113227,0.6760401446881052,1.9298243991274124,1.836571492724673,0.9987277359245422,0.9989929540872781,5.0100318381770865,3,49.85676845186284,4.969597843528274,0.3066889115933667,0.23684255633804327,11.675961646997166,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
78,3459944134,False,0.6726587431128508,True,False,217847.1292552368,36414.8713867899,11,0.0,0.0,217851.88231912657,36498.9819210393,0.0,0.0,70.85293586724461,3,117.46911653988889,0.03873437401919406,29.03010646356996,0.9832267986485508,11.293174921000173,19.67513757268249,True,True,True,True,24.724970311318277,True,True,True,True
79,1745735286,False,0.001954479532735443,False,False,67.94984102893827,68.8215319646111,11,2.9912576015203095e-10,2.0450271453465136e-10,118.67163994327647,120.15064323552912,3.3533401603484053e-20,1.6908303864725452e-20,5.064703863055807,3,49.76790688250905,0.11683578115450702,20.968674772047212,0.9835084120728378,11.9120240379998,19.67513757268249,True,True,True,True,24.724970311318277,True,True,True,True
80,2169855254,False,0.0004986757790920944,False,False,14.650603971682255,14.855314062855932,11,0.19905763331858825,0.18921701421937448,1.487081340809523,1.5528663805231582,0.9996353380330144,0.999549805511452,4.622262282990315,3,49.87389109969149,3.683352318559538,0.2450049913622799,0.34490596266948514,11.615588929002115,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
81,2182675081,False,0.0004618086449118044,False,False,20.375962773206535,20.534051518873156,11,0.040443508846345455,0.03853251275887683,4.031824860526923,4.100530021412715,0.9689767996043905,0.9668833858798849,5.259943977733179,3,49.82896194084688,2.373267517349382,0.3494253190247761,0.47639139540512926,11.591432713001268,19.67513757268249,True,True,False,False,24.724970311318277,False,False,False,False
82,585321039,False,0.0006721812921970354,False,False,12.14210478875954,12.149064338902596,11,0.35305704762125106,0.3525435219779585,1.842314135907524,1.7915309522381055,0.9989779486058636,0.9991049448977226,4.890398335481182,3,49.8199691012081,5.491991905590399,0.08093558266344095,0.23946056483402348,11.691901657999551,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
83,3559797852,False,0.00024037439498401925,False,False,11.546459926895334,11.649803306558162,11,0.39868051732280657,0.3905334605257629,0.9903217032665447,1.0144757487640286,0.9999520406891067,0.9999457946743221,5.463645688716726,3,49.858272341194954,2.2062435866984367,0.3093276153232097,0.530964336742835,11.319619107001927,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
84,3524806291,False,0.001224917451733516,False,False,86.07537926410969,85.89050075871695,11,9.753298037114027e-14,1.0597381443598025e-13,120.36806742979282,120.2457608096206,1.5288297932498652e-20,1.6179506262437785e-20,4.818050804751121,3,50.85336980223774,0.00011668776851784215,2.460198055724724,0.9879284780199598,11.821525342998939,19.67513757268249,True,True,True,True,24.724970311318277,True,True,True,True
85,1193988510,False,0.00023327729774947107,False,False,11.036771408326079,11.022430759283807,11,0.44018784285533663,0.4413860133979964,0.6401317506006314,0.6397907213501245,0.9999949606769043,0.9999949747049007,5.643773344965181,3,49.80429886642899,7.703164957618647,0.1073422432014377,0.14207207863303237,11.775429762998101,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
86,550426581,False,0.6642313083178202,True,False,38.42852811889307,8.36493435889297,11,6.621854145538732e-05,0.6802884637316078,66.61128904919505,2.7487323908393657,5.356416208357645e-10,0.9936471290230852,4.950574328338643,3,54.40503396325302,3.136620374286507,0.44144067877070164,0.42262267896818134,12.20147175600141,19.67513757268249,True,False,True,False,24.724970311318277,True,False,True,False
87,3783487590,False,0.0005208728868149411,False,False,10.68007649098395,10.578403637370979,11,0.4704415032092497,0.4792282221739588,1.1086195093876352,1.1070627782611262,0.9999150985032587,0.9999156972957151,4.951356132017418,3,49.825739539445145,5.653297991997104,0.27223540724006723,0.21900597365250596,11.887420453000232,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
88,2951315003,False,0.7007017552037499,True,False,2503.1573944393585,1317.409578251337,11,0.0,7.877154379688702e-276,2609.8989624319524,1128.6093612458958,0.0,3.908559039829927e-235,114.48765239443657,3,83.99665319315687,0.03174623764241055,51.69354740243398,0.9883024555089417,11.136302465998597,19.67513757268249,True,True,True,True,24.724970311318277,True,True,True,True
89,2084992833,False,0.000570647064224964,False,False,9.061537900527785,9.098089905986132,11,0.6162120233862485,0.6128385454490914,0.6027664651565088,0.5984439560939647,0.9999963226815504,0.99999645896956,5.022695597067717,3,49.81126222029983,8.712910456804078,0.1810042770339134,0.19158372994039952,11.226361799002916,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
90,1310474418,False,0.0010494553745522867,False,False,12.231938570109696,12.094422276603499,11,0.3464641398008989,0.35658783106869507,0.7100348732531994,0.7586853076323163,0.9999913468080994,0.9999877930362936,4.689692804861539,3,49.780838815318795,5.5312493258686715,0.21684451685293993,0.2057751120040015,11.431920078000985,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
91,4114984733,False,0.00029475015125420055,False,False,10.882106440096702,10.83573864534003,11,0.45319232232867046,0.45712554684942364,1.2004962004502502,1.3329790742555407,0.9998734028270246,0.9997869612034045,4.991925641141749,3,49.801253434600426,8.505777009428424,0.08142804993184101,0.2588554677173458,11.74916358700284,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
92,71488209,False,0.0008669595683562939,False,False,20.378617952302697,20.183608800463603,11,0.040410709993195223,0.04288530540253472,7.868352978478817,7.3866925813483855,0.7250458306399921,0.7669598023095213,4.5281328921628345,3,49.97677596595405,3.8685235229354205,0.3717662149339555,0.19649832515261698,11.828447921001498,19.67513757268249,True,True,False,False,24.724970311318277,False,False,False,False
93,3636486471,False,0.6833826574692441,True,True,30.577328170563618,14.919905985832303,11,0.0012851780843684368,0.18619311802980526,54.16887959880908,4.272086298880631,1.0995154466790413e-07,0.9612713651557606,3.9923944312361757,3,54.56489642469706,7.440082619784607,0.1415263317267388,0.1855187571317766,11.55195240300236,19.67513757268249,True,False,True,False,24.724970311318277,True,False,True,False
94,3275046052,False,0.0005951521660269245,False,False,15.939344868977198,16.628488507047777,11,0.14339766107180354,0.11935519071610125,4.580860864469425,4.990955785000256,0.9497567900121132,0.9316038219443298,5.040568163767119,3,49.927096515428026,2.9471878875981403,0.28560259325694043,0.3505155743813399,11.189069087999087,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
95,3761732235,False,0.0008872262312222316,False,False,11.447902287328095,11.32650563323301,11,0.40653729855204207,0.4163289439026348,0.8323580926310663,0.9245899646772153,0.9999802961066803,0.999966210795001,4.441721762885886,3,49.79475596629443,7.9325598938605175,0.17636050915112622,0.17383373998932794,11.490713488001347,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
96,120357199,False,0.0008236961649433962,False,False,9.00002498707149,9.011536010714408,11,0.6218900247978087,0.6208274542079911,6.413605855144886,6.311026936716148,0.8443924283395305,0.8518266005616397,4.9131205512004055,3,49.828902507371886,3.0047992380016573,0.4036915006501852,0.38105311323607216,11.908065948999138,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
97,2413087209,False,0.0005793913552547077,False,False,11.939322153623099,11.847221378414236,11,0.3682214421229357,0.3752360568606982,0.5243702178207161,0.5227586394223444,0.9999982338007095,0.9999982622719918,4.906762394198106,3,49.80233031773273,4.685017278768629,0.23199727945324686,0.2620213662163058,11.612658156998805,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
98,530580898,False,0.0015157690920630928,False,False,17.83680660304688,17.651153815135224,11,0.08544534205803138,0.09003607506271312,4.731182841231685,4.800905755357034,0.9434829984449513,0.9404236307060183,4.663657528750689,3,49.78933464784316,5.70075664637478,0.21452568896454227,0.15351449577921636,11.997842295000737,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
99,2876830969,False,0.0005176160431593149,False,False,9.538103198866434,9.615580507460713,11,0.5723495538127858,0.565260909462145,1.6460314965484446,1.6551763810338052,0.9994033025783815,0.9993871727280337,5.123401437155909,3,49.813936053994475,7.465967179894456,0.09868376942662087,0.15800117742440797,11.535131266002281,19.67513757268249,False,False,False,False,24.724970311318277,False,False,False,False
